origin,destination
"43.12864460000057, 17.07422269999998","43.175127700000246, 16.64896050000003"
"45.184457299999934, 18.853820299999985","44.866668400000016, 18.988209300000126"
"45.4426828, 13.948827800000078","45.264237100000095, 13.638128000000025"
"43.51374740000006, 16.194235500000026","43.46205739999988, 16.70118719999992"
"45.36272990000003, 18.965354000000005","45.19390140000195, 19.396950599999993"
"43.507543600000034, 16.182199099999963","43.56666970000014, 16.64824379999985"
"46.33499049999999, 16.122912199999973","46.27551609999969, 16.589400399999995"
"45.29384340000011, 18.141199500000006","45.52673099999998, 18.605718599999985"
"42.67080059999991, 18.09667459999998","42.48132499999999, 18.42620659999999"
"45.42992000000003, 15.505044000000005","45.77420200000012, 15.67575369999992"
"45.27446360000008, 13.616338000000026","45.418496600000076, 13.941982200000016"
"42.618352899999856, 18.21493419999995","42.74989890000042, 17.898997799999975"
"42.57533320000005, 18.2471670999999","42.75055910000016, 17.96001920000002"
"43.43896870000026, 16.66564140000001","43.623693099999564, 16.20015950000002"
"45.745665999999986, 16.63825590000005","45.80725310000001, 16.097964199999996"
"45.4273275999997, 15.542795699999965","45.76793849999998, 15.692702699999954"
"44.47003660000044, 15.011822899999926","44.24681400000039, 15.385232799999988"
"43.52322619999999, 16.17332839999997","43.596595400000155, 16.634778499999836"
"45.2621944999999, 17.518566499999988","45.19455880000008, 18.185885700000014"
"45.14815380000034, 18.072254999999906","45.23251359999998, 18.661483199999974"
"43.50807930000046, 16.181086800000067","43.616477299999886, 16.746117100000134"
"45.11990030000003, 14.85087200000005","45.3216206999999, 14.448470499999924"
"45.172387100000016, 19.094445700000083","45.299748900000154, 18.646490600000018"
"43.5183493, 16.21824719999993","43.57872140000015, 16.702634700000022"
"44.063956000000104, 15.281050800000015","43.833501800000064, 15.634929600000033"
"45.21139160000032, 19.263011299999945","45.42208969999998, 18.901514900000006"
"46.28039270000011, 16.350370400000024","46.25191490000002, 16.824123000000093"
"46.14313359999992, 16.31304260000006","46.45714300000018, 16.320916299999997"
"46.2556937000001, 16.636743999999993","46.33508149999988, 16.13027690000001"
"45.3752614000002, 14.46568950000007","45.14504730000027, 14.805459199999932"
"45.729036100000215, 16.056926000000004","45.74680270000003, 16.616281700000023"
"42.45004379999996, 18.43579420000001","42.640718800000045, 18.168203600000034"
"44.479491399999986, 14.999941699999948","44.254357800000314, 15.388574399999984"
"43.496527799999626, 16.05611449999999","43.5021927000001, 16.51357119999999"
"43.69974840000012, 15.9436741999999","43.558784399999944, 16.386260300000025"
"45.395671400000076, 15.50459290000007","45.74203700000002, 15.650519900000011"
"42.52804080000012, 18.286114699999963","42.69691270000018, 18.015719099999977"
"44.097461700000004, 15.282163400000002","43.85490420000048, 15.602237199999974"
"45.86623579999995, 16.036229899999903","45.7221999, 16.535850099999998"
"43.5124033, 16.272271799999988","43.58053609999984, 16.745579399999972"
"45.842355199999936, 15.828584400000112","45.63286020000008, 16.280137000000014"
"45.74667649999996, 17.762649900000046","45.71975849999988, 18.269527500000045"
"45.739202500000374, 16.569556599999984","45.744551799999925, 16.039569900000032"
"45.22371869999996, 17.495743599999987","45.16418709999987, 18.055145800000012"
"45.54626670000001, 18.752360899999974","45.28441989999999, 19.0551936"
"45.30502060000011, 18.162864600000006","45.532704599999946, 18.62033609999996"
"43.51603200000057, 16.12571470000002","43.59136030000001, 16.62993589999998"
"45.76775090000006, 16.64954969999996","45.76735430000101, 15.98443309999997"
"44.96601230000011, 18.878408700000055","45.28818890000002, 19.000158100000014"
"45.348751800000045, 14.45820589999995","45.1219938, 14.805436099999973"
"43.49944899999963, 16.047928599999988","43.49343790000002, 16.543862299999997"
"45.19168820000076, 18.844533800000114","44.86167840000005, 18.90595480000008"
"42.46814099999998, 18.42638419999997","42.64770410000008, 18.075039499999974"
"45.72176559999998, 16.068799699999992","45.76083100000003, 16.601402799999935"
"45.49460459999997, 18.132784099999927","45.53491939999997, 18.633093699999993"
"45.34943649999996, 16.38242390000007","45.427843699999876, 16.350146400000057"
"45.289224899999965, 18.757549499999982","45.1786795, 18.693381299999995"
"45.39529390000009, 18.904861300000054","45.320814600000034, 18.98498830000001"
"45.181682400000035, 17.804166399999986","45.18859029999994, 18.02141179999999"
"45.77461200000054, 16.620438899999936","45.834154799999936, 16.810213700000002"
"45.692152100000094, 17.139487099999936","45.7284926000004, 16.978635400000066"
"45.20988640000002, 18.748967499999992","45.27456199999976, 18.620556299999965"
