origin,destination
"47.2015531000001, 1.1027261000000086","47.407994500000015, 1.203879100000003"
"45.96166970000001, 1.281752399999998","46.29155450000007, 1.424194000000013"
"45.704277799999964, 0.2815533000000026","45.886736399995115, 0.19943979999999686"
"47.16937739999995, 1.1492934000000168","47.12304410000009, 0.8409063000000014"
"47.29177239999974, 1.197988999999981","47.40872530000001, 1.3787671000000041"
"45.97306070000041, 0.28627489999999967","45.762950099997795, 0.15421099999999605"
"45.45914239999981, 0.45267020000001074","45.428128900000196, 0.6636471999999956"
"46.47675539999994, 2.3906645999999996","46.47285250000008, 2.652327400000016"
"47.281873899999766, 1.5962715999999872","47.343938700000066, 1.3720808999999867"
"46.63649739999958, 2.224524600000014","46.65971449999905, 2.488446900000021"
"46.01343860000009, 1.8044932999999899","45.9473382, 2.103241500000012"
"47.16383450000012, 1.7215587999999964","46.91472419999999, 1.7581838999999966"
"45.70963190000001, 0.5806236000000032","45.775178600000075, 0.27549069999999876"
"46.67936780000007, -0.42440340000000765","46.338056499999794, -0.30636929999999796"
"46.59546840000041, -0.42796409999998714","46.31304679999996, -0.2097924000000189"
"45.55998979999954, 1.4624370999999914","46.102830199999154, 1.395563999999991"
"46.86457430000023, 1.82366870000001","46.47691780000002, 1.4405316999999869"
"46.61754990000014, 2.3802262000000103","46.30994819999967, 2.702578799999996"
"46.3009850999999, 1.4000662000000061","45.764009100000116, 1.2584883999999956"
"46.21129340000021, 2.386331100000009","46.52706199999987, 2.561681000000002"
"46.25001939999848, 0.0929072000000115","45.883930399998704, 0.12197540000000105"
"47.062790099999994, 0.612925","46.70106260000025, 0.2592892000000142"
"46.18668110000009, 2.3877184999999925","46.20413929999737, 1.737490399999981"
"46.07991590000019, 0.12632129999999722","45.71317969999941, 0.09156869999999977"
"46.19866920000017, 2.016741700000013","46.17117269999996, 1.298313699999992"
"46.19739769999986, 1.921754499999997","46.297269599999886, 2.4833038999999997"
"46.57761379999985, 2.2225648999999774","46.416751199999496, 2.6767056000000036"
"46.37794729999951, 2.458564099999982","46.10836229999789, 2.2575471000000156"
"46.28562070000027, 2.7339396000000105","46.53070209999941, 2.4993434000000043"
"45.52243579999856, 1.464840600000001","45.975831999995954, 1.3577986999999947"
"46.468602299999944, -0.5213109999999894","46.74605599999979, -0.42473720000002135"
"47.14897200000036, 1.8730442999999917","46.68710560000007, 1.4742296999999982"
"47.50564999999992, 4.565080000000023","47.474513199999826, 4.518993999999985"
"46.458264400000175, 4.323180900000004","46.43576250000014, 4.198658199999972"
"46.695817599999955, 3.9943080000000006","46.72245659999998, 4.081018500000003"
"47.61341889999988, 6.23917340000001","47.66776529999994, 6.291046699999992"
"48.02917199999995, 6.222988999999996","48.11070160000003, 6.226570800000002"
"46.72615785000001, 3.951717800000001","46.69577129999999, 3.8251597000000053"
"46.60138649999994, 4.582359699999995","46.57337220000002, 4.6651454999999995"
"47.05006759999895, 3.7060394000000096","46.984860000000054, 3.7420928"
"47.061602500000184, 5.059369399999995","47.05579489999999, 4.931559000000003"
"47.8658354000001, 5.089532099999999","47.81806670000072, 5.1789875000000345"
"46.897158699999984, 4.419334800000003","46.95548489999846, 4.33755680000003"
"46.45277449999998, 4.873255499999971","46.62709029999995, 4.878342900000019"
"47.13544109999985, 3.4881525999999976","47.13086289999609, 3.4026260999999964"
"46.87092670000015, 4.0360297000000305","46.80816220000002, 4.079504600000001"
"47.7534118000001, 5.34410380000001","47.66918720000006, 5.341500499999999"
"46.90658249999995, 5.565527100000001","46.844998299999446, 5.519794200000016"
"46.75305780000003, 4.03560739999999","46.695340400000255, 4.120249300000006"
"47.5087535, 5.978217999999995","47.47261989999971, 5.887478999999998"
"47.59864070000003, 5.89641449999997","47.50874059999975, 5.9352955999999955"
"47.44459939999985, 4.60365490000001","47.39505110000013, 4.5134713000000035"
"47.03441240000013, 4.507673200000025","46.95121230000007, 4.678465799999997"
"47.66541359999906, 6.586851100000017","47.789166299998705, 6.4290651000000345"
"48.008809799999995, 5.6114575000000055","47.92491889999998, 5.315264399999993"
"47.729204599999214, 6.248431399999994","47.876850600000125, 6.170872800000002"
"46.31545740000007, 4.155605900000002","46.22931059999996, 3.9857705999999995"
"48.00853860000021, 6.080083299999999","48.00517130000003, 5.8302519999999936"
"46.20011559999991, 4.07061190000001","46.25808530000011, 4.281377000000001"
"47.63753879999908, 6.58947919999998","47.70437099999957, 6.376452699999997"
"46.22936139999988, 4.238190500000026","46.376262600000025, 4.199558699999998"
"46.60308369999843, 4.159818","46.57785300000004, 4.457924800000008"
"47.118908299999994, 5.4049948000000025","47.266488599999995, 5.1539961000000005"
"47.873042499999286, 6.429525799999995","47.69690370000001, 6.505049099999996"
"47.09905409999817, 4.679558499999977","47.18481149999985, 4.384426700000008"
"46.89838139999999, 3.995832800000015","46.72245659999998, 4.081018500000003"
"46.892398199999974, 4.039351700000003","46.725313099998324, 3.9087144000000014"
"47.35247739999974, 4.865121800000003","47.211779099998644, 4.596551700000015"
"47.39346619999967, 4.263812899999995","47.478745199999906, 3.9618748000000013"
"47.15453620000008, 4.765743399999975","47.29736490000016, 4.5145806"
"48.11036499999992, 6.314004600000007","48.025589400000065, 6.133918000000005"
"48.19312720000007, 6.491732399999988","48.16365880000002, 6.232290500000005"
"47.25072140000012, 4.209486000000022","47.06462850000011, 4.597439999999986"
"47.807596299999794, 5.046405199999981","47.982690499999755, 5.548744000000038"
"48.041031700000005, 6.541986199999995","47.75435439999934, 6.401538299999992"
"48.316177100000125, 6.496341399999979","48.076843900000036, 6.633112300000002"
"47.398106299998055, 4.237676699999987","47.26693199999989, 4.8182662000000125"
"48.25250970000001, 6.584631400000005","48.23690919999965, 6.147076200000003"
"48.155060700000185, 6.142997200000004","48.24776950000007, 6.612796700000001"
"46.53416369999996, 3.8329159999999933","46.446340400000004, 4.373685200000001"
"46.71284849999868, 4.824636000000002","46.59240190000015, 4.224732300000005"
"48.16361479999485, 6.609930300000001","47.842796899999875, 6.3457935999999915"
"46.65248139999987, 4.2265729999999575","46.34457249999983, 3.860398800000041"
"47.19768280000009, 5.422370100000004","46.83823480000004, 5.677086200000001"
"46.56165440000016, 5.032898300000015","46.75458509999981, 4.590729599999991"
"47.96462899999581, 6.345499700000003","47.6443634999988, 6.573495000000012"
"48.22960110000016, 6.426691599999992","47.91251550000013, 6.560852800000013"
"47.09896390000005, 5.013356000000001","47.69948400000006, 5.197094700000022"
"46.61266520000019, 4.2851811000000115","46.298665500000105, 4.220235400000002"
"48.16105109999952, 6.694289399999993","48.19959939999997, 6.270190200000003"
"46.47031559999984, 4.013208300000026","46.526883300000044, 4.644447800000005"
"48.161298000000244, 6.667150600000008","48.1921758000003, 6.205825600000002"
"44.06068340000002, 1.1843934999999768","44.085715400000204, 1.151254899999997"
"43.37350889999981, 2.2319824000000272","43.42520169999986, 2.273859900000005"
"44.93887190000011, 1.6708410000000136","44.99647860000002, 1.6726803000000052"
"44.563860500002164, 3.6551051000000028","44.610972400000065, 3.574900600000003"
"45.218521199999984, 2.079100799999998","45.16030999999919, 2.1187386999999918"
"44.34627520000005, 1.108881200000001","44.3738764999993, 1.1883847999999924"
"44.317997799997535, 0.8324839999999942","44.34294809999994, 0.9513534999999981"
"44.8209409999998, 2.2283746999999905","44.73423029999985, 2.2286598999999994"
"44.59095279999869, 3.7754539000000045","44.590161799999905, 3.693582699999987"
"45.18323850000005, 2.480660500000001","45.214726500000204, 2.359592700000003"
"44.259955199999986, 1.1081031000000001","44.26049319999997, 1.2256576"
"44.643841899999906, 3.012249499999996","44.583268299999965, 2.895891600000009"
"43.630431200000054, 1.8469366999999999","43.60539379999985, 1.768238300000007"
"45.414831999999414, 2.2853729000000036","45.35781379999996, 2.326038500000006"
"44.26774610000006, 3.083469700000019","44.32125230000046, 3.124382600000014"
"43.795555699999774, 2.163586599999997","43.76991050000102, 2.044956299999985"
"44.08933419999875, 3.4305013999999945","44.058883700000116, 3.353085099999998"
"44.62726600000006, 3.2204617999999914","44.713533500000054, 3.3021428999999993"
"44.6882064999996, 3.343743400000007","44.633168099998784, 3.2965781000000063"
"44.305311800000034, 2.3749146999999753","44.30369719999999, 2.532479000000017"
"44.65057070000031, 2.385028400000004","44.64880390000028, 2.224547899999993"
"44.43223860000006, 1.0690818999999891","44.43116519999851, 0.8718950000000028"
"44.97006759999991, 3.2342559000000124","44.76980780000011, 3.304808899999996"
"43.703864399998864, 2.789273600000014","43.668843600000095, 2.982670099999999"
"44.17669830000029, 1.027746099999984","44.23246489999992, 1.230197099999998"
"43.830991599999834, 1.5743107000000018","43.77137599999955, 1.7715093999999796"
"44.6540233, 3.4579443999999904","44.590161799999905, 3.693582699999987"
"45.09821720000006, 2.5574004999999937","45.185065500000135, 2.399330900000021"
"44.004835899999804, 3.234120499999998","44.14609010000017, 3.0390320999999996"
"44.287925799999954, 3.3612360999999953","44.31440910000011, 3.5595356999999996"
"44.34259579999913, 1.0673527999999977","44.347119199997415, 0.8694386999999986"
"44.199337000000156, 3.516280700000015","44.236583000000806, 3.318026100000011"
"45.05762640000003, 3.0378692999999894","44.889836900000056, 3.2310059000000058"
"44.62663590000022, 1.4672661999999994","44.37378030000018, 1.4644651000000097"
"44.534926000000006, 3.810179800000005","44.62687360000016, 3.6878469999999877"
"44.83002989999807, 1.550638099999993","44.665422100000335, 1.750026100000002"
"44.315269500000035, 1.5032907000000133","44.51424230000021, 1.5451974999999927"
"44.74399130000073, 1.5098573000000002","44.63066119999977, 1.3503438999999806"
"44.43481459999998, 3.1713534","44.68723359999925, 3.1899521999999845"
"44.92316260000007, 2.995159499999998","45.089939399999245, 3.080422500000009"
"44.60119260000007, 2.9691811000000046","44.73238219999974, 3.2946467000000075"
"43.84507880000009, 1.7197784999999788","43.86177540000015, 2.197438500000035"
"43.818562700000015, 3.258789800000005","44.26665400000006, 3.081996500000019"
"43.857351899995024, 3.2072148000000165","44.19232030000011, 3.024333400000004"
"44.41294619999999, 3.114688899999999","43.997420700000006, 3.0687280000000157"
"44.56945660000002, 3.290678500000001","44.86836999999991, 3.325887200000018"
"44.59150820000007, 1.5369429999999864","44.0735362500001, 1.3594818999999978"
"44.47678019999994, 1.1647125000000063","44.29562189999981, 0.8821238000000122"
"44.85074639999962, 3.413990500000004","45.0410349, 3.082106899999997"
"43.875839899999946, 3.2270074999999876","44.35423850000002, 3.1100667000000115"
"44.535665899999934, 1.3649342999999905","44.090233599999976, 1.5267025999999992"
"44.89837019999987, 3.134302200000005","44.592604999999935, 3.2090930000000073"
"43.91056479999986, 1.3562331000000014","44.24906779999955, 1.587382699999998"
"43.985961599999804, 3.182131500000016","44.273458699999864, 2.7990805000000063"
"44.24369050000007, 2.8188281999999987","43.90391599999738, 3.163144400000002"
"43.998269799999996, 3.374996000000004","43.989995199999896, 2.9584550999999935"
"44.20960139999996, 3.076796500000017","43.94343389999991, 3.3387723999999994"
"44.40922699999992, 1.3306727999999883","44.213543200000004, 0.9669083999999927"
"44.47754800000013, 0.9653673000000086","44.6373660000003, 1.2808895000000136"
"43.490378799997, 2.4664338000000234","43.70050229999952, 2.192713500000014"
"44.772317600000164, -0.5742621999999955","44.73875169999998, -0.6202903000000035"
"44.893038800000014, -0.6695435999999857","44.943580699999856, -0.6319472000000146"
"44.78199730000033, -0.6936293000000037","44.7366181, -0.7664164000000001"
"44.84959920000008, -0.5364794999999738","44.86567880000012, -0.4516011999999927"
"44.87949950000006, -0.7808312000000084","44.91765729999997, -0.7514058999999754"
"44.73117249999996, -0.781246399999999","44.77281889999994, -0.7054184999999882"
"44.79432490000017, -0.8395053000000043","44.8150416000001, -0.742375500000001"
"44.9083038, -0.23407420000000534","44.950965399997024, -0.23341660000000916"
"44.90129039999987, -0.3551154000000008","44.908329699999214, -0.4148944999999958"
"44.92908569999998, -0.4394549999999939","44.9349459, -0.5123012000000017"
"44.925934100000056, -0.3551248999999861","44.909117700000735, -0.44060619999999545"
"44.73652860000012, -0.4053281000000025","44.77234779999999, -0.4765160999999997"
"44.87809800000027, -0.7912522000000451","44.9110441, -0.7415799000000001"
"44.90912279999984, -0.42769420000000674","44.91559719999993, -0.3318285999999934"
"44.71089560000003, -0.6089568999999868","44.75546979999986, -0.5853997000000175"
"44.90900779999922, -0.3912908999999958","44.89865419999997, -0.3202491000000023"
"45.02360599999999, -0.6559745000000025","44.97881300000007, -0.7059070000000038"
"44.8586525, -0.5008789000000008","44.813573700000546, -0.44105180000002797"
"44.72195580000005, -0.5366607000000183","44.77302779999998, -0.5257507000000121"
"44.872003499999984, -0.8155671999999996","44.856258575, -0.8621764499999947"
"44.875436600000015, -0.6931344999999958","44.96876219999997, -0.6081999000000208"
"45.020777800000154, -0.6417308000000148","44.90229860000016, -0.6469315999999798"
"44.9758276499996, -0.7309164749999917","44.91037210000005, -0.6101547000000056"
"44.9188878999997, -0.7412057999999727","44.85048880000017, -0.7052992999999963"
"44.77262020000017, -0.6927706999999966","44.807241299999525, -0.8087832999999838"
"44.94393580000021, -0.6569894000000092","44.88394240000006, -0.6087702999999743"
"44.79914599999999, -0.7894811000000002","44.778856200000014, -0.6817479000000014"
"44.75517299999997, -0.5253797000000109","44.80695019999981, -0.5610492000000256"
"44.91904560000013, -0.6566719000000122","45.005115699999955, -0.5839731999999966"
"44.90991019999993, -0.644970600000018","45.009499899998865, -0.5950071999999907"
"44.88371360000004, -0.6329274000000294","44.99381609999984, -0.6314326000000019"
"44.87561770000008, -0.7054912000000066","44.92704840000002, -0.6206909000000091"
"44.84817079999993, -0.7655530999999999","44.91908210000008, -0.6808032000000054"
"44.885020399999966, -0.7293329000000224","44.91962900000024, -0.6207942000000196"
"44.833035399999936, -0.6812904999999986","44.85820760000005, -0.7762369000000056"
"44.98713040000001, -0.6072103999999983","44.888601000000286, -0.6817639999999909"
"44.9323112999999, -0.6103198999999828","44.91925649999995, -0.728591099999995"
"44.95230159999991, -0.6347394000000033","44.87587260000002, -0.6809176000000121"
"44.73298200000003, -0.8121859999999897","44.795579599999115, -0.7272853000000035"
"44.84123049999995, -0.6089662999999902","44.79751200000009, -0.5285032999999953"
"45.020777800000154, -0.6417308000000148","44.9104088000001, -0.6182666000000449"
"44.882100400000034, -0.7819637999999981","44.920938299999925, -0.6120762000000226"
"44.883230000000005, -0.7834130999999994","44.92491080000001, -0.6176523000000091"
"45.01372710000015, -0.6067610000000014","44.88790260000009, -0.6585802000000173"
"44.67991039999989, -0.5270841000000116","44.72286270000007, -0.41873410000000194"
"44.990195899999684, -0.5854577000000143","44.91040760000012, -0.6980025000000097"
"44.980391999999824, -0.601795899999995","44.88898309999906, -0.6937910999999771"
"44.89252510000003, -0.6641582000000027","45.000069699999955, -0.5719280999999966"
"44.88487870000004, -0.6383241999999951","45.019964900000154, -0.6409377000000148"
"44.78952379999998, -0.7008301000000093","44.7095008, -0.6089715000000099"
"44.86206519999995, -0.5408571000000024","44.75206439999987, -0.6143390999999985"
"44.90696070000002, -0.668899999999997","45.005516299999954, -0.5853358999999966"
"44.727450700000034, -0.8287613999999898","44.8002419999998, -0.7045611999999842"
"44.85755910000017, -0.8812049000000005","44.90251660000008, -0.7260029999999936"
"44.8516314, -0.5411404999999866","44.73439810000003, -0.6182371999999925"
"44.730710900000155, -0.42933670000000035","44.66616609999995, -0.5374960999999987"
"44.730491700000115, -0.4393119999999942","44.67567749999989, -0.5123526000000115"
"44.89227090000004, -0.6382366999999918","45.01266099999997, -0.6429774999999952"
"45.00671869999969, -0.6112698000000072","44.89177770000017, -0.658902200000001"
"44.7878718, -0.709721300000005","44.97584489999996, -0.6017912000000003"
"50.391375399998914, 2.740594299999983","50.417026100000086, 2.801969600000001"
"50.72258589999998, 3.191077699999998","50.68394859999998, 3.2310726000000063"
"50.47163389999982, 3.4876720000000137","50.47541699999986, 3.5696739000000015"
