origin,destination
"45.76591580000039, 14.516820500000014","45.67085680000055, 14.526515199999977"
"46.57782410000087, 16.344020199999996","46.5507724, 16.475597799999974"
"46.68778440000023, 15.940533999999941","46.63317369999996, 16.109733600000016"
"46.70595800000002, 15.817195800000002","46.634069100000104, 16.044452599999897"
"46.29878539999981, 14.398837799999969","46.16982720000003, 14.291488900000028"
"46.65149070000005, 16.3390678","46.55818189999972, 16.378476900000027"
"46.577327699999685, 16.368321800000018","46.55780170000021, 16.4999937"
"46.600039200000104, 16.107813100000023","46.693447600000155, 15.891916900000053"
"46.49483399999999, 15.636732000000002","46.539896599999906, 15.451952699999966"
"46.29311710000034, 14.400364900000024","46.17424780000004, 14.31765910000001"
"46.62739440000024, 16.060283599999934","46.69313120000006, 15.85746830000001"
"46.64776160000023, 16.085535499999988","46.68120280000002, 15.89822190000001"
"46.500372900000016, 15.670215300000015","46.54114570000001, 15.451103999999987"
"46.509568999999956, 15.091247900000079","46.61151470000005, 15.00449039999997"
"46.42434229999988, 16.264430699999934","46.54758880000015, 16.27805089999999"
"46.18523240000004, 14.405753899999993","46.264828499999815, 14.317302499999997"
"45.8852610000001, 13.593019300000003","45.884147999999925, 13.73751470000001"
"46.629022500000104, 16.0518092999999","46.687994600000124, 15.882847000000053"
"46.69478400000007, 15.849557800000017","46.65819599999979, 16.08011130000005"
"46.432900800000056, 15.854129100000023","46.390996699999704, 16.00506959999995"
"46.23892450000001, 13.566081599999986","46.18852990000003, 13.648912000000003"
"46.69586950000015, 15.843323200000032","46.648050800000064, 16.0371623"
"46.61652870000005, 16.035857199999995","46.69805410000015, 15.90000899999995"
"46.447114400000004, 16.25645779999996","46.55004820000003, 16.22844969999999"
"46.055327000000084, 14.095227100000054","46.12547030000006, 13.99815550000003"
"46.09927670000004, 14.525467600000024","46.17698529999995, 14.62323150000004"
"46.68802900000016, 15.916468599999943","46.71685540000016, 16.088894500000066"
"45.965950000000056, 14.279951900000004","46.021985000000086, 14.393937700000036"
"46.653550800000026, 16.059256499999993","46.70462270000006, 15.868307900000008"
"46.64427179999986, 16.10356489999997","46.653062999999825, 15.913435599999971"
"46.56598410000021, 16.47571560000007","46.57112159999965, 16.319398500000016"
"46.12180419999997, 14.178947100000006","46.12400680000006, 14.000571600000029"
"46.138320399999984, 13.985373299999958","46.07010320000004, 14.134691600000027"
"46.15226780000244, 13.975503599999987","46.088928400000114, 14.071224200000016"
"46.54682869999975, 16.384252900000018","46.64081140000001, 16.336002399999995"
"46.09050069999986, 14.135970899999986","46.0085632999997, 14.183906899999974"
"46.213295599999874, 14.437735199999967","46.175002699999965, 14.308014300000059"
"46.509606999999924, 15.735200399999979","46.55744759999993, 15.556929399999989"
"46.60140830000003, 15.002770299999991","46.499388700000104, 15.080870899999933"
"45.96568629999995, 14.41657190000001","46.06713250000004, 14.395141299999949"
"46.13014080000216, 13.979745500000037","46.06866729999998, 14.128576099999977"
"45.98541720000001, 14.396346399999985","46.048786999999926, 14.500570699999983"
"45.90248950000097, 15.629544599999976","45.95630340000005, 15.486080199999956"
"46.270751900000064, 14.35905659999996","46.184397500000024, 14.414355299999999"
"46.16914580000202, 14.307772600000016","46.31391580000012, 14.415667199999964"
"45.90361369999981, 14.644073900000011","45.9859891, 14.71795389999999"
"45.47661220000003, 13.770989200000017","45.54549900000002, 13.767046699999964"
"46.75653570000021, 16.083487699999882","46.63581670000007, 16.174762499999957"
"46.72371699999999, 16.012355799999945","46.61208569999999, 15.98636699999999"
"46.53361440000002, 16.17887209999998","46.441311500000054, 16.254074499999994"
"46.2681254, 14.586045400000001","46.13282630000085, 14.56688210000003"
"45.569407800000086, 15.226210300000009","45.646580900000025, 15.194721100000011"
"46.67404320000006, 15.989122700000012","46.63682609999987, 16.13472320000001"
"46.04789719999986, 14.119016199999999","46.1455101000018, 14.009410800000035"
"46.27815869999981, 14.34440770000009","46.18193040000033, 14.405860700000021"
"46.14435010000012, 14.599875199999946","46.26761219999991, 14.602490700000008"
"46.71194960000006, 15.825744599999952","46.68978549999987, 16.047402799999972"
"46.362881900000325, 14.131431299999953","46.39403119999999, 14.017321400000002"
"46.299077600000075, 14.350626700000054","46.19150879999994, 14.324185700000088"
"46.66242189999992, 16.070730599999937","46.67691599999999, 15.841764800000009"
"45.95134730000015, 14.245100499999968","46.01032309999994, 14.35357189999993"
"46.13264169999994, 14.59937480000002","46.23973090000019, 14.609197200000018"
"45.65372530000009, 14.541335300000004","45.79584820000044, 14.358210299999941"
"46.24604530000032, 14.614311300000068","46.12684479999991, 14.599276700000026"
"46.33596100000006, 14.058567900000002","46.40949009999999, 13.99638129999999"
"45.98591460000013, 14.388518499999993","46.054289599999926, 14.508309199999998"
"46.133592800002155, 13.968059900000036","46.08465730000021, 14.135419299999972"
"46.556628600000266, 16.13140919999996","46.47077840000005, 16.2493331999999"
"46.67078779999987, 16.170082200000056","46.673380400000084, 15.9957265"
"46.57285059999997, 16.367516099999992","46.63825029999994, 16.289924699999997"
"45.947696199999726, 14.4263924","46.06694940000004, 14.40255599999995"
"45.525810900000025, 13.854533000000014","45.523346000000274, 13.727189000000049"
"46.163208300000726, 14.307451700000053","46.286045000000044, 14.316673499999995"
"45.96107589999983, 15.502213400000082","45.89156790000017, 15.621098099999989"
"46.67782479999977, 15.82432209999998","46.57002569999998, 15.877384699999991"
"46.563441399999945, 15.336814799999932","46.54610679999991, 15.510443599999984"
"46.64451260000011, 16.04477989999991","46.691058700000056, 15.87693450000001"
"45.47514860000018, 13.772611500000007","45.53369059999999, 13.829258999999986"
