origin,destination
"22.146543500000078, 88.41669230000021","22.18699319999998, 88.47505380000011"
"13.160399400000049, 80.26242750000003","13.225261799999991, 80.32902220000024"
"22.056419800000008, 88.03986849999973","22.030595000000012, 88.0963722999999"
"24.090666999999986, 85.39872850000017","23.9877039, 85.34919170000002"
"28.471850799999988, 77.09117400000022","28.49756890000004, 77.18391279999963"
"16.536538999999998, 81.97226369999989","16.613554400000076, 82.05086560000046"
"11.859020899999974, 79.81533639999985","11.761318500000115, 79.75734280000063"
"16.641318800000064, 81.97970690000045","16.67020219999994, 81.89396119999999"
"32.280434299999975, 75.6529646000004","32.277182, 75.72639530000029"
"26.463830799999883, 74.57795530000023","26.41414079999997, 74.62776259999995"
"16.541093799999945, 82.00217929999961","16.612896500000083, 82.0036347999999"
"16.752273199999898, 81.84942650000028","16.707701500000006, 81.92540869999999"
"17.534601000000038, 78.51632089999944","17.484687400000016, 78.56378519999943"
"19.827001900000077, 75.19269790000025","19.847564100000106, 75.28701060000017"
"12.596074399999958, 80.18622769999983","12.539541899999957, 80.1691607999999"
"26.479920100000037, 74.70202609999971","26.429532999999957, 74.64589700000005"
"10.016966699999994, 77.26553660000023","10.047157400000025, 77.30639220000003"
"25.095147799999936, 87.77425199999998","25.047490799999995, 87.84548069999991"
"8.564480799999924, 76.92939470000006","8.566086400000009, 76.86469909999983"
"25.631230100000018, 85.45465609999995","25.625652199999973, 85.36487640000044"
"12.940203199999944, 80.21815780000011","12.944466700000072, 80.15341520000005"
"16.340278300000005, 73.76970649999998","16.37205799999993, 73.83102710000024"
"17.696898800000078, 73.9946256000001","17.69432410000004, 74.11095719999977"
"29.404604200000087, 73.8260020999998","29.351005599999915, 73.8612985"
"16.391711699999945, 81.86899550000005","16.407918300000087, 81.9460665999999"
"9.91894129999993, 78.08110370000006","9.917983900000042, 78.14626380000041"
"17.5262771, 78.36522240000001","17.539190999999974, 78.43253190000021"
"31.280951500000118, 77.31600539999987","31.26448370000011, 77.26402249999983"
"10.211166800000077, 77.47516130000052","10.252481699999874, 77.50614489999978"
"31.651571200000053, 74.83312040000004","31.602337900000038, 74.86726099999998"
"30.84625959999992, 75.86058330000013","30.841865300000027, 75.93538779999997"
"25.62142330000009, 85.13351659999975","25.566089200000047, 85.08806660000012"
"23.23984870000002, 77.41483280000008","23.188402100000033, 77.48106280000023"
"11.916458000000086, 79.82928789999993","11.858410299999978, 79.81511639999992"
"23.528136099999923, 80.84066390000028","23.512651100000056, 80.74878750000032"
"18.408146400000067, 73.85749139999926","18.48578599999996, 73.86658600000018"
"11.90299430000002, 79.7959842999999","11.979520700000013, 79.79889279999995"
"16.75308230000001, 74.46467759999993","16.677416699999945, 74.4767381999999"
"28.765435099999888, 73.39527309999964","28.835928999999883, 73.41150709999968"
"13.964557400000011, 75.49024700000004","13.926466699999969, 75.52307059999973"
"23.403892600000137, 71.9041153999999","23.465896000000008, 71.94607299999981"
"16.721805199999878, 81.89723309999964","16.64074980000008, 81.91838909999952"
"23.802409400000013, 86.41413859999986","23.777654300000076, 86.4828979000002"
"23.740127199999993, 72.20944770000042","23.728959099999987, 72.15543210000047"
"30.90669879999987, 78.36490499999996","30.9681352999998, 78.43005970000056"
"29.832644999999992, 77.2960660000002","29.888090999999974, 77.36630300000007"
"25.285047600000006, 83.0399371","25.1922481000001, 83.02745820000034"
"11.885727999999972, 79.79539660000032","11.839668000000042, 79.77679560000006"
"24.455579899999968, 72.52012899999986","24.51610879999999, 72.52964009999998"
"20.521885200000135, 84.96530450000034","20.483481800000146, 85.03755660000034"
"16.460190199999907, 81.84377690000032","16.492877199999977, 81.93232990000006"
"22.222333800000104, 87.92521900000048","22.30201650000002, 87.91821920000005"
"19.036060199999998, 84.46922069999991","19.034196599999955, 84.3989811999998"
"23.24910789999991, 69.65720890000037","23.21544959999996, 69.76123899999989"
"30.977583700000064, 78.43878900000051","30.905045499999872, 78.36296589999998"
"25.76176670000007, 85.1181194","25.772666299999997, 85.04713810000025"
"29.806806699999946, 80.2329148000001","29.770809999999933, 80.28468000000005"
"30.726916900000013, 76.76372019999992","30.681075499999928, 76.74084590000008"
"13.102564899999997, 76.44847739999982","13.039010899999914, 76.41121080000019"
"26.793750800000016, 80.9444468000001","26.88649759999999, 80.97349420000027"
"17.32503380000006, 78.58875380000002","17.262183700000115, 78.56817720000016"
"21.539395799999976, 70.45036109999982","21.491217900000017, 70.41530910000046"
"26.905575600000034, 80.93998550000035","26.852930200000028, 80.98798649999999"
"11.557613800000027, 76.37068110000004","11.597157799999993, 76.3934518000001"
"25.775646999999925, 82.69001620000003","25.710820500000047, 82.71804379999998"
"22.77303430000005, 75.90906510000022","22.714212199999945, 75.85415990000018"
"29.55764289999996, 80.18508910000037","29.51513980000005, 80.14404740000022"
"26.0134247, 85.50867279999999","26.097175699999944, 85.4534685"
"12.917699599999962, 77.67502629999996","12.88914879999998, 77.59174279999999"
"16.31674469999999, 81.72441710000012","16.395480199999987, 81.8077973999997"
"23.23424049999991, 88.68727019999973","23.207147699999993, 88.77007199999991"
"22.703245099999958, 88.39556559999951","22.73741630000007, 88.48833260000002"
"28.833909699999886, 73.40680149999969","28.768697199999888, 73.39478054999964"
"22.467671500000016, 88.42998080000012","22.492044199999928, 88.36399459999967"
"23.40598599999999, 71.90637699999986","23.455080999999993, 71.93901399999983"
"24.55474970000001, 80.85242540000014","24.591336200000008, 80.78538730000017"
"16.35828579999996, 81.79712930000022","16.426168999999966, 81.7845453"
"22.496296299999987, 88.3293180999998","22.57010969999999, 88.34309679999961"
"23.98662349999999, 85.51410729999945","23.99679340000003, 85.59393330000006"
"24.673430900000007, 87.96153190000008","24.608961500000003, 87.99361650000007"
"14.009612500000015, 75.42873209999998","14.05520759999994, 75.35591660000023"
"12.888410299999967, 77.60804569999975","12.89060599999999, 77.5430757999999"
"28.396951699999995, 79.45183749999997","28.376429100000074, 79.37901019999988"
"12.980452900000023, 77.71006590000023","12.994072099999942, 77.75940010000008"
"19.46611019999969, 82.43880529999939","19.463632799999658, 82.53736209999907"
"16.558505299999947, 81.95345150000004","16.49974969999999, 81.88163079999968"
"25.545469200000106, 85.12114769999991","25.580546299999995, 85.21635000000016"
"16.347091399999943, 81.76041350000011","16.391643500000026, 81.82260720000045"
"26.792481699999968, 80.96411529999958","26.85687470000002, 80.95264089999992"
"16.654418799999934, 81.90385840000002","16.742662099999908, 81.86565390000017"
"23.469586999999997, 71.95931299999985","23.39375499999998, 71.90041099999982"
"16.545151999999945, 81.95468930000007","16.610452799999933, 81.90856650000002"
"11.834909799999968, 76.13146159999972","11.852455000000036, 76.06942980000004"
"28.08807949999989, 75.13896350000023","28.03349859999996, 75.16970830000042"
"23.81044930000001, 86.46965850000002","23.804830300000006, 86.38098180000006"
"24.837531499999983, 85.02493280000029","24.79697739999995, 84.9651688000002"
"31.72809269999999, 74.93746970000012","31.666454099999957, 74.87217490000009"
"20.523277200000134, 84.96393650000034","20.508306500000145, 84.89064170000029"
"30.25038950000001, 75.01716480000003","30.203396999999992, 75.01671990000014"
"10.713066999999942, 79.03262859999957","10.758791200000124, 79.08349889999995"
"17.66551459999997, 74.05968179999982","17.6495339, 73.97589849999974"
"26.09580770000002, 85.48679289999991","26.08918279999978, 85.4151391000003"
"11.408346199999903, 76.77254780000007","11.421142600000161, 76.70987980000072"
"22.08290669999997, 88.68271370000052","22.037061899999966, 88.72955830000019"
"21.8682813000003, 79.45824640000113","21.925910999999992, 79.4081942999997"
"11.913172500000027, 79.52147410000006","11.922933499999951, 79.59937299999994"
"29.562254199999938, 79.10216650000031","29.61881409999995, 79.08973620000039"
"25.761725399999904, 87.01386470000052","25.71122649999987, 87.04039019999924"
"31.241380100000107, 77.20205999999979","31.229606100000105, 77.14295119999973"
"19.050286100000058, 84.46651739999972","19.100327500000002, 84.52629019999989"
"22.766684599999852, 88.49270580000014","22.70215409999991, 88.51721340000006"
"11.440194100000056, 77.64115329999966","11.39356880000004, 77.70006690000004"
"22.205628700000116, 84.82756859999995","22.223725399999974, 84.93476629999981"
"9.870508600000006, 79.11813050000003","9.904745300000044, 79.05209110000006"
"16.822122399999984, 80.23143100000037","16.887770200000016, 80.15258549999999"
"12.9084531, 77.47749880000015","12.780444699999954, 77.50568119999998"
"10.655982100000053, 76.08681779999972","10.653405900000113, 76.18427320000032"
"26.6098774, 74.87068080000006","26.5091806, 74.81479229999991"
"30.856115300000027, 75.67469869999961","30.879961299999973, 75.82627280000014"
"26.228443299999956, 75.84770300000032","26.107902099999983, 75.81011679999989"
"26.34531040000016, 86.60438459999945","26.4585603, 86.56980980000017"
"24.441144200000128, 84.65184159999937","24.467899900000084, 84.5485712000003"
"9.795922099999917, 78.45295962500009","9.855959199999962, 78.50065380000001"
"20.752160200000187, 78.61149179999994","20.726119999999984, 78.50445990000024"
"31.461864500000022, 75.70332719999952","31.536649300000054, 75.74604820000022"
"23.23049649999998, 88.58411190000041","23.27605229999996, 88.710587"
"26.69277840000004, 81.02603349999978","26.77991550000002, 80.9262397000003"
"26.761080499999988, 83.65881129999994","26.671595500000006, 83.60990319999999"
"25.38040309999998, 80.4214167999998","25.48361039999998, 80.34281590000016"
"30.312491400000035, 74.75061179999969","30.236706200000036, 74.64633955000002"
"25.529194300000054, 86.69120090000074","25.445281999999995, 86.66650600000001"
"25.296820799999995, 86.3464432999999","25.35102170000011, 86.4627215000002"
"24.60247480000001, 73.83672179999999","24.592746900000073, 73.72684809999998"
"22.225934900000006, 84.91735340000001","22.252817499999928, 84.80009900000015"
"32.70474059999988, 74.90653489999997","32.621768699999905, 74.9403620000005"
"27.450115599999954, 74.74750600000023","27.523629700000075, 74.8324518000002"
"26.226877100000024, 81.09981890000009","26.212133899999905, 81.25681360000007"
"11.53117669999992, 77.31531309999961","11.534743000000068, 77.18981619999975"
"24.851035799999973, 84.89903589999979","24.80612299999994, 85.01653289999977"
"25.653015299999947, 88.03508909999991","25.624751900000028, 88.13833250000053"
"22.691470800000005, 72.40114639999986","22.731493100000016, 72.50250309999987"
"24.024745200000012, 88.1402976999999","23.96556920000008, 88.0260668999996"
"11.632481899999997, 75.98500169999996","11.629227000000046, 76.06142209999997"
"25.264361999999903, 87.38391379999966","25.345838599999805, 87.34150740000021"
"24.002172999999935, 85.51133130000002","23.96784390000003, 85.3828962999999"
"10.753983200000008, 76.64247429999985","10.835289400000008, 76.59640010000008"
"10.201786399999989, 76.41635440000007","10.216127300000005, 76.4820770999999"
"25.716383999999994, 85.11163720000035","25.705976800000016, 85.2156135000003"
"28.747568500000003, 77.53373999999997","28.830806399999986, 77.448568"
"22.820572699999964, 86.15929159999966","22.834761600000025, 86.06105179999973"
"20.60643970000005, 77.05836969999974","20.728877000000008, 77.00154840000006"
"26.25236779999996, 72.94436230000008","26.200882000000064, 73.03071789999997"
"10.20710349999994, 76.20675630000004","10.30303379999993, 76.1922819999993"
"25.530513600000017, 84.42428840000036","25.434892200000032, 84.44538570000006"
"28.034436700000096, 75.55159450000023","28.009387199999978, 75.42250750000038"
"31.783693800000016, 77.19480749999984","31.700849200000015, 77.26509150000004"
"28.771590300000028, 77.86322909999988","28.67297329999993, 77.88957200000014"
"23.969564900000023, 88.2579229999999","24.092798399999978, 88.25833300000006"
"11.3068751, 75.75086509999956","11.28517180000004, 75.82624470000003"
"23.072870999999967, 72.55555089999991","23.169118000000093, 72.57601579999991"
"15.206277100000085, 76.90623609999973","15.108256, 76.91799220000019"
"21.050253399999917, 86.58598720000109","21.0650931, 86.47071369999978"
"30.851897299999823, 75.19105730000005","30.92368119999992, 75.28781299999977"
"19.00443960000007, 74.73152000000033","19.114429400000056, 74.71596840000008"
"16.282084899999898, 77.41678519999991","16.224166600000064, 77.34927629999979"
"30.86259200000018, 75.06039410000011","30.80343960000001, 75.16830890000026"
"11.784867899999963, 79.5628564000002","11.70783240000003, 79.51158949999989"
"31.503409099999917, 74.88108060000032","31.43631249999999, 74.98635900000018"
"22.30534150000009, 88.61354830000023","22.364488400000088, 88.51937629999995"
"27.376643799999968, 75.54450960000011","27.276716900000043, 75.67992320000009"
"24.514605, 73.65417830000018","24.61052210000011, 73.6586790999996"
"21.247451799999936, 81.51491760000029","21.163655000000155, 81.4046796999995"
"21.423205600000106, 83.85830260000037","21.35203020000001, 83.77886560000033"
"29.7731201, 76.95967439999995","29.688890199999946, 77.02744340000004"
"23.212557799999967, 88.73606730000007","23.203367599999986, 88.6472129000001"
"22.286668000000045, 88.64679869999952","22.355674200000028, 88.58727800000014"
"16.9168208, 80.0936706","16.946781599999994, 79.9918843000002"
"10.031144000000067, 77.08922710000074","10.090169900000085, 77.03147980000021"
"16.624737600000003, 74.52998990000016","16.624457700000015, 74.61639880000008"
"25.698140400000042, 74.13074440000027","25.784650600000006, 74.07295730000018"
"31.809341200000173, 75.1812462999997","31.9064018999999, 75.19023230000026"
"25.031601399999982, 87.8253600999999","25.075455500000015, 87.7437812999998"
"18.101062099999996, 74.44467369999994","17.97417150000007, 74.44017280000074"
"27.35660689999997, 74.98469990000005","27.348462800000043, 74.87579360000012"
"23.29521710000001, 72.64900290000082","23.228465700000065, 72.7340788000003"
"30.973937100000004, 75.83376599999981","30.893021000000015, 75.88239959999981"
"33.59783369999994, 74.95437379999997","33.66021499999998, 74.88326510000007"
"20.177165599999984, 75.76060030000009","20.28921650000001, 75.78492520000006"
"23.239616000000087, 68.82623970000009","23.236456299999933, 68.90726950000041"
"27.886092299999913, 80.61460700000072","27.95690950000001, 80.53196309999936"
"11.278015799999988, 77.81481430000034","11.338989699999999, 77.86465139999999"
"23.10475729999998, 71.777833","23.03924340000009, 71.68327919999975"
"25.56489020000003, 87.55508210000013","25.47947820000002, 87.50495790000002"
"23.80632110000018, 74.98350469999988","23.854891300000006, 75.0977098000001"
"29.0731951, 78.73474360000009","29.143340400000092, 78.85338569999998"
"27.18740010000013, 81.98216200000026","27.08238420000006, 81.93219190000025"
"30.632879999999993, 75.95552930000004","30.623460500000107, 75.8429197999998"
"25.135596000000014, 82.92973400000008","25.105744599999973, 82.78733559999988"
"28.00311189999999, 79.0298080000001","28.039827000000002, 79.14290780000002"
"10.158416800000008, 76.20488690000006","10.270254299999975, 76.17507259999933"
"16.828787399999946, 75.67151570000017","16.763114299999916, 75.73498599999941"
"10.786004099999994, 78.74288680000002","10.723366399999987, 78.70762490000048"
"30.788635499999927, 74.81122739999998","30.76748569999999, 74.90654730000004"
"30.62831050000001, 76.8110197","30.517916200000066, 76.85834810000037"
"25.53540699999999, 85.5040113999998","25.562037599999954, 85.3755055000009"
"30.291016799999966, 74.85283960000001","30.37740540000002, 74.83651200000011"
"22.8968467000001, 69.5154186999997","22.882828999999933, 69.40705790000004"
"8.679065600000008, 77.45173979999998","8.71440730000012, 77.38526719999953"
"23.820076500000077, 87.52867890000006","23.73857440000012, 87.56100339999944"
"27.252712100000068, 84.44798200000031","27.30751739999999, 84.52997869999994"
