origin,destination
"62.60202760000009, 31.10974610000002","62.77616000000004, 30.873110900000007"
"66.79374259999999, 26.93441180000004","66.6278463999995, 27.451993999999925"
"61.73414999999992, 22.22913709999998","62.008624200000746, 22.45658489999997"
"62.05755970000016, 25.240131599999977","61.80643290000002, 24.982454999999984"
"66.69374609999997, 27.392184900000075","66.66395080000026, 26.825682199999896"
"64.34380810000027, 28.95282249999992","64.49107090000047, 28.385918100000044"
"61.98572700000073, 22.42161049999995","61.717689900000096, 22.301725899999987"
"60.31119429999988, 24.599445899999857","60.09792970000013, 24.536477899999994"
"66.67079800000005, 27.584358000000005","66.75540229999991, 26.819650599999992"
"60.931726200000256, 24.689217899999942","61.13317880000004, 24.261163500000027"
"66.67999540000004, 26.645271899999997","66.45080460000008, 25.6017903000003"
"66.52386180000015, 25.681440800000036","66.61872700000019, 26.571159099999946"
"60.66482690000014, 26.763775999999943","60.78136000000003, 27.140804400000032"
"63.08174900000038, 29.61515749999998","63.220576900000204, 28.875727099999928"
"62.047101400000166, 25.258123399999977","62.28178810000036, 25.71512340000002"
"64.27073770000048, 29.45806609999998","64.33923750000001, 28.847584200000053"
"60.54329479999997, 22.7122352","60.387026599999885, 22.171554000000103"
"66.88565189999993, 26.360595300000046","67.02180819999975, 26.98104290000002"
"64.85655690000004, 28.75696180000008","65.02406450000002, 29.240295299999996"
"66.47758230000005, 26.289653800000018","66.72370790000005, 26.580575400000033"
"60.285547199999904, 25.329611000000043","60.29060540000012, 25.844106499999988"
"60.85483629999996, 25.198724000000052","60.691683299999966, 24.83044910000001"
"64.39381210000008, 28.88900500000001","64.24819399999993, 29.409663200000125"
"62.32016669999988, 27.545436999999946","62.21686139999997, 28.217282600000065"
"60.408858400000064, 26.56178900000002","60.62869279999979, 26.736608299999958"
"66.83669569999998, 27.438083799999973","66.72559229999997, 26.709426299999993"
"60.36716829999998, 22.202474999999996","60.60683639999986, 22.04569980000004"
"66.79431170000001, 26.77734550000001","66.56064130000026, 26.887463999999902"
"61.96105520000036, 22.45615910000015","61.664788599999845, 22.59029049999998"
"61.340889800000014, 25.06874480000001","61.661507300000075, 25.217668800000062"
"66.72543219999996, 26.789403399999994","66.68830370000016, 27.481550100000085"
"67.0338626000001, 26.834250400000077","66.89440550000022, 26.405902400000013"
"60.49033500000003, 22.764777000000134","60.2919035, 22.547416100000046"
"66.6545635000001, 27.618654299999996","66.79958419999997, 26.90331400000003"
"60.200742800000256, 22.227223899999984","60.423217199999755, 22.4175482000001"
"60.275730499999746, 24.8876912","60.02622130000001, 24.351633699999994"
"61.80987710000004, 25.24546549999998","62.1005764000002, 25.226423899999926"
