origin,destination
"56.935115400000036, 23.933067900000008","57.081346600000074, 24.11534210000007"
"56.980533499999666, 23.961159599999988","57.011427100000084, 24.271995399999952"
"56.95979029999996, 23.976431299999923","57.034305300000064, 24.27672860000002"
"56.95815569999997, 24.011738499999815","57.01312890000004, 24.280073200000146"
"57.074140500000155, 24.08868999999995","56.87277810000004, 23.986744400000024"
"57.02156340000015, 24.017117399999993","56.98689069999969, 24.28782049999994"
"56.98293240000008, 23.93423500000005","56.975651400000054, 24.309862200000076"
"56.98787020000006, 23.997074699999995","56.96970080000005, 24.255943599999963"
"56.95169650000006, 24.249724100000027","57.02038859999996, 23.986221499999978"
"56.87891730000011, 23.997570799999995","57.03852530000016, 24.1721031000001"
"56.98499790000004, 23.852645400000032","56.996006300000005, 23.47257109999999"
"56.97796199999969, 24.311279299999935","57.01502260000037, 24.068445000000033"
"56.93263240000037, 24.06912579999991","57.03735329999996, 24.289438599999983"
"56.94380140000017, 24.010536","57.01397670000004, 24.258284799999984"
"56.85661859999993, 22.383630900000092","56.73672189999998, 22.784467300000017"
"56.963548099999926, 23.952582499999984","57.03823190000006, 24.284221900000013"
"56.98654189999998, 24.215828200000036","57.059573699999895, 24.021329499999982"
"56.99373210000001, 23.470946499999993","56.979554099999994, 23.8209277999999"
"57.053502899999955, 24.10370409999991","56.87609450000039, 23.937420300000063"
"56.97151110000003, 24.318987900000003","56.96675430000015, 24.012602900000044"
"56.993061000000054, 23.903683099999913","57.00745050000039, 23.514393900000044"
"56.952651599999996, 24.027624100000036","57.03823190000006, 24.284221900000013"
"56.87445760000004, 23.997785499999996","57.03711920000016, 24.1750349000001"
"57.020903600000054, 24.25549180000013","56.963615399999945, 23.961115100000008"
"56.721994799999976, 22.91067860000002","56.838661199999834, 22.37710880000008"
"56.98055979999998, 24.311985799999974","56.96735180000001, 24.03807610000003"
"57.03194059999993, 24.271395100000078","56.96176539999977, 24.037403900000076"
"56.931915300000156, 24.340761599999993","56.87820879999997, 23.98758979999997"
"56.91969820000002, 24.03349300000001","57.076530799999965, 24.097156499999997"
"56.99390700000037, 24.2432265999999","57.0505128, 24.01957229999997"
"57.07183160000147, 24.097414199999985","56.916383400000065, 24.008989999999994"
"56.87589810000024, 23.97029049999996","57.03418220000002, 24.094989400000053"
"56.93838570000023, 24.035699700000002","57.04030120000003, 24.20411850000004"
"56.982668200000084, 23.937574600000055","56.99662960000003, 24.288796399999967"
"56.94028839999999, 24.325255500000022","56.97402239999993, 24.02204939999989"
"57.0794037, 24.363361499999982","57.195057000000006, 24.476261800000003"
"56.99508459999993, 23.89528780000012","56.981004799999894, 23.545687000000086"
"57.037215900000106, 24.179491899999984","56.89834709999996, 23.981544199999693"
"56.96622040000004, 24.289473399999963","57.008762200000014, 24.02504649999998"
"56.98428190000013, 23.860557099999955","57.0162303000004, 23.49770640000005"
"56.83843140000017, 22.39198500000001","56.720848250000046, 22.915937100000026"
"57.03458220000002, 24.001165099999966","56.975852200000006, 24.234841800000016"
