origin,destination
"19.112882199999934, 41.78093210000014","19.19465359999996, 41.73259700000014"
"27.842398899999964, 45.48963460000011","28.0006773, 45.55767299999998"
"24.93279009999998, 46.43873649999981","24.94678179999991, 46.28699359999983"
"27.866793599999845, 45.43585920000001","27.884792199999833, 45.56546010000014"
"24.936060800000114, 46.3981381","25.019789799999945, 46.30418679999987"
"27.944758399999923, 45.43872889999954","27.908900399999936, 45.55587099999997"
"21.22778480000001, 42.829690499999934","21.271224300000004, 42.96181519999993"
"19.97991230000002, 41.23507979999996","19.99652269999997, 41.34063540000002"
"18.514848700000154, 42.10158879999987","18.624020100000056, 42.03379869999901"
"27.866793599999845, 45.43585920000001","27.930335099999947, 45.557444199999985"
"18.26671889999995, 42.85438359999988","18.19229829999997, 42.76143589999985"
"27.98939489999996, 45.48874789999999","27.88123339999996, 45.54125640000011"
"27.15675820000018, 48.61056710000027","27.09756430000004, 48.47184509999999"
"28.34841120000003, 46.064910899999894","28.24579159999996, 45.93688490000005"
"21.18914349999997, 42.789677400000116","21.269206900000004, 42.946465299999936"
"27.95534929999992, 45.44124219999954","28.013124099999917, 45.56713429999953"
"27.938925874999924, 45.516577509374514","28.042028299999934, 45.51259160000012"
"20.610097100000008, 41.06923650000001","20.50995230000003, 41.136024000000084"
"27.87523909999995, 45.53478619999997","28.00571689999994, 45.63237640000011"
"27.946843999999974, 42.37012859999987","27.848719799999994, 42.50037370000012"
"23.007305199999994, 39.72839979999997","23.030738949999993, 39.88129229999989"
"19.558368200000093, 41.87683479999999","19.704932799999952, 42.01640189999989"
"27.965706649999994, 45.573389599999985","27.864363399999963, 45.56394250000012"
"28.28306840000001, 36.67206270000005","28.353645800000077, 36.66078039999972"
"21.272812800000004, 42.964064499999935","21.18118030000012, 42.83237839999975"
"27.948388800000014, 45.52991129999999","27.847042699999943, 45.45173509999943"
"25.033714499999945, 46.363738199999865","24.917016199999985, 46.36255489999987"
"25.602504799999945, 40.972179500000074","25.723906099999976, 41.06722950000005"
"18.250950100000008, 42.86587049999979","18.29321870000002, 42.79240450000001"
"27.872819181249916, 45.44867489374957","28.004357600000006, 45.574199300000004"
"21.227152300000025, 42.85558480000011","21.281451800000006, 42.969104199999926"
"27.91125899999998, 45.46235309999997","27.99716529999994, 45.64040150000012"
"19.464395700000026, 41.94905179999993","19.636203, 41.995355699999976"
"21.405409699999936, 40.02417309999997","21.486024499999978, 40.07145439999989"
"27.98140869999997, 45.49813649999999","27.83918989999994, 45.45406039999942"
"25.603540099999947, 40.97287680000007","25.70665919999995, 41.052919400000086"
"25.355549699999937, 48.40221040000001","25.251272799999896, 48.47494510000022"
"19.989873499999984, 41.35663209999995","19.901501400000047, 41.28906729999996"
"25.701505999999966, 41.049890200000064","25.604677900000056, 40.97376000000011"
"27.86439389999984, 45.44239300000001","27.917721524999905, 45.57496287500012"
"24.980471699999914, 46.262949599999835","24.91688580000013, 46.46975920000001"
"17.518902800000028, 44.24420929999997","17.516087299999946, 44.3607617000001"
"19.532232500000028, 41.90680699999988","19.878810799999993, 42.14604650000018"
"20.438832100000077, 44.908183700000386","20.50976820000002, 44.42016649999992"
"24.68113979999996, 46.92132734999991","24.582567399999913, 46.44531529999975"
"25.9035490000001, 44.2305521","26.322563499999994, 43.911218899999994"
"24.684184749999957, 46.94027714999992","24.577236400000114, 46.449543999999996"
"26.47511090000001, 43.78453549999988","26.0708432000001, 44.075333799999754"
"26.30416550000002, 43.83866879999991","25.919769000000013, 44.137394500000106"
"25.822110399999925, 43.827335800000036","26.154152700000004, 44.158818999999994"
"21.633941000000004, 39.642182599999835","21.276388200000042, 39.93035140000022"
"21.62543890000012, 39.70358450000003","21.257309999999816, 39.92208999999997"
"18.667399899999985, 41.979871499999874","18.339159000000024, 42.18028740000015"
"26.227887699999965, 43.951352799999945","25.81089999999991, 44.23756469999994"
"25.847108399999993, 44.23074359999992","26.311281000000005, 44.06122910000021"
"23.978826600000165, 47.16575679999977","24.16577100000006, 47.49210730000004"
"19.569055399999996, 41.991685299999986","19.913166199999953, 42.177589199999815"
"26.477307700000043, 43.8712466","25.95400270000001, 44.05713380000002"
"27.336556999999985, 41.61218759999999","27.633182000000012, 41.76996759999979"
"26.28821879999995, 43.836570099999875","25.898732999999947, 44.114366800000155"
"28.407025399999924, 45.93573299999983","28.098276199999898, 45.703235500000154"
"21.657256600000103, 39.67037689999994","21.346235300000046, 40.08901390000016"
"26.010240324999955, 44.082891725000074","26.51448879999989, 43.6751845"
"25.834367799999978, 44.24188010000089","26.32232789999991, 43.91998709999993"
"24.505194600000088, 46.978291449999794","24.82771409999994, 46.77964740000023"
"18.453459500000058, 42.079506200000054","18.840612900000032, 42.01175429999994"
"20.494944000000217, 44.54832669999979","20.424579699999956, 44.996421899999966"
"21.6765535000001, 39.670782499999895","21.30682240000003, 39.889484100000104"
"21.35949710000003, 39.62182970000019","21.59131559999998, 39.9317151999998"
"26.102843799999906, 43.98320799999979","25.705301, 44.293960600000034"
"18.47727630000001, 42.09850159999996","18.802116300000183, 42.00697389999991"
"28.14068434062489, 45.79752239062506","28.311117499999927, 46.11722739999992"
"24.229222999999955, 47.392801300000066","23.98310709999997, 47.121087200000005"
"19.852863799999998, 42.142011400000186","19.523071700000003, 41.942429100000005"
"26.006800699999488, 43.734151200000476","26.135607700000016, 44.211473500000075"
"26.03908329999998, 44.03062020000014","26.477008800000004, 43.81275694999998"
"25.84337939999995, 44.17798339999993","26.181221500000056, 43.84664230000001"
"21.601680800000146, 39.69698280000003","21.334573699999996, 40.12935289999985"
"24.571916349999995, 47.06358524999989","24.835727899999988, 46.79061820000005"
"26.477475700000014, 43.79464479999989","26.018601400000065, 44.03087980000021"
"21.57841459999996, 39.705785699999794","21.311588900000043, 39.993472100000176"
"21.642572999999945, 39.77255579999979","21.304313600000015, 40.06707970000002"
"26.55824350000002, 44.151319499999914","26.485181899999723, 43.66897730000002"
"21.674460800000134, 39.79521020000003","21.308407700000068, 39.980028699999956"
"21.382008599999995, 39.81484610000002","21.757817699999855, 39.526023999999985"
"16.71198229999994, 43.00600309999971","16.553766699999887, 42.762377900000224"
"21.654157200000167, 39.61625040000009","21.297198200000093, 39.907260299999855"
"25.89745180000008, 44.190453000000225","26.313466100000007, 43.93758510000006"
"24.47257858749988, 46.984646612499965","24.57745010000003, 46.535046899999955"
"16.809093999999977, 42.91772450000037","16.505304299999985, 42.751740099999786"
"26.430559299999793, 43.86594790000033","25.88804849999992, 44.07512469999996"
"25.765505, 43.79049459999974","26.143926399999934, 44.084503000000204"
"24.415991400000003, 47.038634199999976","24.064689200000025, 47.318889099999836"
"25.985573299999945, 44.051857300000094","26.19982025000002, 43.54996560000008"
"28.439362200000012, 45.92073540000028","28.091423799999838, 45.709037700000124"
"21.487975099999996, 39.991596199999975","21.324201800000093, 39.59314169999989"
"25.888780200000006, 44.19898649999997","26.302928099999964, 43.85571119999991"
