origin,destination
"53.40149949999986, -6.162937800000008","53.28270619999987, -6.13249540000002"
"53.24775100000019, -9.217325599999985","53.25235440000015, -8.971262299999974"
"53.281680100000244, -6.104785500000023","53.36046659999979, -6.181697900000029"
"54.72516080000004, -5.7881088","54.67294359999995, -5.954121000000007"
"53.27576529999961, -6.094368100000001","53.31303299999997, -6.270734300000007"
"53.35259709999993, -6.224485200000022","53.2759282000002, -6.175734900000025"
"53.359955299999726, -6.195948299999989","53.274294099999906, -6.093198800000034"
"53.40384860000045, -6.233096800000019","53.36921240000002, -6.082810199999982"
"53.26076330000016, -8.939446499999997","53.27074400000103, -9.068161099999905"
"53.21682000000007, -8.890216","53.26005019999997, -9.073089199999982"
"54.600203300000246, -5.789867500000063","54.512404499999946, -5.973938399999986"
"53.2843650999999, -6.414033500000032","53.22234799999999, -6.2600676"
"53.2919300999999, -6.159966400000014","53.391523700000086, -6.121662300000047"
"53.29813470000007, -6.315310099999994","53.22008689999987, -6.247883999999953"
"52.72157040000006, -8.708727500000014","52.67530709999976, -8.604927199999997"
"53.27998630000012, -9.110663200000022","53.22138279999996, -9.00700959999999"
"53.37175820000015, -6.264320199999998","53.28664009999999, -6.258890200000008"
"54.54712500000003, -5.983935199999973","54.50990279999997, -6.088513300000006"
"53.25774209999993, -6.135378000000001","53.3552989000001, -6.265870200000032"
"51.94372340000011, -8.541117899999971","51.87466789999979, -8.50290410000001"
"53.35324519999998, -6.166292699999998","53.266655199999946, -6.162197400000048"
"53.285643899999954, -6.229256600000048","53.39131289999998, -6.135901200000003"
"53.51990589999992, -6.0770930000000005","53.44375970000046, -6.157309599999984"
"53.23166089999986, -6.124171199999997","53.24703599999998, -6.305074200000013"
"53.51775729999972, -6.1226795000000145","53.43718119999964, -6.122247700000017"
"53.27517780000011, -6.16194400000001","53.37675940000006, -6.165204000000003"
"54.55614929999998, -5.9816072000000124","54.50967990000007, -6.104279399999985"
"54.59511300000008, -5.687709699999957","54.571432299999955, -5.9370975000000135"
"53.36197890000006, -6.237403900000031","53.37940659999995, -6.048528799999964"
"53.266227200000046, -6.119441499999993","53.32085050000018, -6.255659299999975"
"53.318266799999904, -6.410905399999993","53.32912619999993, -6.254556999999986"
"53.37798720000007, -6.222412499999994","53.36260229999974, -6.078570100000005"
"51.93568879999993, -8.527496199999991","51.961345100000216, -8.334796900000004"
"54.59906579999989, -5.8172528999999775","54.51202460000002, -5.942566000000011"
"53.43381549999994, -6.1313381000000025","53.517588599999726, -6.149952700000014"
"53.2938218999998, -6.216737699999999","53.37937209999981, -6.2634623999999794"
"51.91618140000009, -8.500166900000034","51.86539100000028, -8.435854800000008"
"52.58236209999998, -8.45756370000001","52.723201500000094, -8.68455449999997"
"53.30283689999995, -6.470081500000002","53.328204800000044, -6.226500300000005"
"53.25466810000006, -9.16847410000002","53.31893959999993, -9.063668600000002"
"53.29101980000003, -6.370931899999974","53.22070200000005, -6.236560599999989"
"53.266187700000216, -6.108585800000023","53.369358500000374, -6.208311599999966"
"53.5193480000001, -6.080749799999979","53.44555780000006, -6.131228399999984"
"53.53845039999973, -6.107540500000012","53.42705329999997, -6.1733129999999905"
"53.24821610000014, -9.154139499999998","53.271829999999945, -8.97047239999998"
"54.54769200000008, -5.968355000000012","54.60174860000017, -5.831896499999969"
"51.838413300000035, -8.545754200000001","51.91575889999992, -8.46012509999997"
"53.24136700000041, -8.89099449999997","53.29623289999999, -9.095488800000004"
"53.34047420000022, -6.324497500000035","53.366665199999844, -6.148266800000026"
"51.91671840000017, -8.488077700000016","51.80919800000016, -8.573784699999994"
"53.53381370000004, -6.092596400000006","53.429750400000046, -6.125281999999992"
"53.36320300000004, -6.265611700000005","53.288981799999775, -6.113934100000017"
"54.58895659999996, -5.948926300000016","54.54104069999994, -5.838242700000036"
"54.602363000000075, -5.845153900000005","54.50483070000015, -5.942379999999992"
"53.25904250000003, -8.91437799999999","53.28478449999988, -9.09760520000002"
"53.29182620000018, -6.146464300000021","53.39345769999986, -6.1637115000000176"
"53.27091050000007, -6.092537500000012","53.35148449999981, -6.196272599999971"
"54.4935386, -5.916989","54.57309929999996, -6.009237999999985"
"53.223104400000054, -8.95549490000001","53.31257179999994, -9.066630600000002"
"51.93288010000004, -8.488182500000006","51.82273330000021, -8.584539999999993"
"53.222314999999995, -8.985028699999996","53.27133719999984, -9.096396000000016"
"53.249006899999884, -6.251148399999997","53.338216800000204, -6.267777499999985"
"53.295931500000115, -9.108923999999964","53.20969359999997, -8.958224100000022"
"53.384674799999736, -6.150084800000002","53.3071583, -6.1904583000000075"
"53.288409500000036, -6.287161599999996","53.18595850000014, -6.2130003000000125"
"53.52183289999967, -6.080119200000016","53.44245879999964, -6.123956400000016"
"54.723617600000104, -5.77668829999998","54.665665899999816, -5.954364400000008"
"53.21961320000006, -8.970441500000007","53.26289110000001, -9.08255619999999"
"53.314068299999946, -6.284271800000019","53.38447890000005, -6.179050000000011"
"53.2712822999998, -9.08271240000001","53.22398149999983, -8.99435359999995"
"53.233799600000076, -8.844796100000032","53.25515319999977, -9.153070700000034"
"54.551776100000176, -5.938745899999991","54.60452439999996, -5.744032699999972"
"53.39146719999987, -6.092269799999999","53.31468879999999, -6.202585199999997"
"53.27053840000005, -9.040644300000025","53.21210940000007, -8.942999799999969"
"52.22663950000002, -7.033221399999958","52.272556900000055, -7.127035399999975"
"51.9098307999999, -8.542145699999974","51.89184309999976, -8.36775909999999"
"53.23270690000014, -6.137958799999982","53.3609653999998, -6.209322699999981"
"53.388652900000075, -6.276673899999995","53.311286500000136, -6.214069700000003"
"51.929932699999874, -8.525892199999998","51.86532210000004, -8.520412700000001"
"53.45291279999982, -6.185694799999989","53.38548900000038, -6.049153800000045"
"53.3646366000002, -6.307384900000007","53.37335690000009, -6.139147900000002"
"54.552021700000005, -6.069630200000023","54.570710499999805, -5.907452800000028"
"53.395081699999984, -6.2196756999999785","53.38576230000001, -6.050815599999998"
"53.47121800000009, -6.239777699999981","53.39041879999983, -6.093737100000001"
"53.28174159999984, -8.89840010000005","53.27987009999998, -9.097693500000041"
"54.55337970000021, -5.9094184000000105","54.54312950000003, -6.073552800000007"
"53.25225089999973, -8.841743799999984","53.26336900000006, -9.068622499999995"
"53.33434820000021, -6.394846199999989","53.319828799999975, -6.22764210000001"
"53.51767449999994, -6.108472100000052","53.43584220000009, -6.162326900000007"
"53.39183880000028, -6.106713300000025","53.303379899999854, -6.243202600000054"
"53.27144459999982, -9.124629099999941","53.27194900000007, -8.912637599999982"
"54.549746300000244, -6.040387200000111","54.55307849999993, -5.895246199999997"
"53.249381500000005, -8.901638899999979","53.26340759999949, -9.152802799999987"
"53.3793146999998, -6.236593800000009","53.362917700000004, -6.072809499999973"
"53.300629400000204, -6.173461600000021","53.33948939999997, -6.309837399999994"
"51.92095790000011, -8.324121299999973","51.93385559999975, -8.497979700000041"
"54.51322230000001, -5.913470000000001","54.558031999999855, -6.05305179999999"
"54.25871999999975, -8.381856299999978","54.2536368000001, -8.590303599999997"
"53.288191800000234, -9.082335900000043","53.22101340000013, -8.988958099999993"
"53.18109270000001, -6.115427400000006","53.24073300000012, -6.291399399999954"
"53.25943959999996, -9.074299499999983","53.22558780000004, -8.844073300000014"
"54.58756619999992, -5.920404100000005","54.501504999999824, -5.887207299999973"
"52.650640400000064, -8.591571499999995","52.74110399999988, -8.71596280000002"
"53.36962409999998, -6.095889800000013","53.37217750000011, -6.278726200000007"
"51.93179870000002, -8.391226600000003","51.955404000000016, -8.621039500000037"
"53.39409860000015, -6.1777325","53.31110169999988, -6.228222600000011"
"51.89021729999975, -8.420685899999992","51.927010299999964, -8.595985099999991"
"53.25547880000021, -6.303563899999999","53.285225900000064, -6.106066399999976"
"51.82632340000019, -8.503418400000019","51.89949070000017, -8.488286600000043"
"54.531617800000035, -6.098993099999986","54.57669170000005, -5.863313799999983"
"53.25312479999984, -9.139685300000014","53.21809309999995, -8.930111799999969"
"53.23789590000006, -7.035518800000008","53.29422800000018, -6.688770700000009"
"51.82128389999993, -8.660598700000016","51.87386359999991, -8.349927600000038"
"51.7930258, -9.333676699999998","51.63937649999998, -9.527525"
"53.54020220000018, -10.176494099999989","53.38642910000004, -9.961432900000016"
"54.86109420000034, -7.428951199999963","55.08542969999995, -7.410122900000025"
"54.732314099999925, -5.9781318999999895","54.5182494000002, -5.978081699999989"
"52.320569099999986, -7.1832248000000005","52.149807699999876, -7.001711400000027"
"53.05597339999992, -8.645776799999961","53.16846549999992, -8.993023000000012"
"51.770727700000066, -9.602187200000008","51.701348300000234, -9.34085550000002"
"55.04459029999981, -7.247777300000037","54.885812199999954, -7.467028499999949"
"53.26842649999999, -6.5721801","53.28766360000013, -6.153575699999949"
"55.1758812, -6.717525400000013","55.001653899999766, -6.506580799999992"
"51.851926399999684, -8.485818199999992","52.01988069999991, -8.516340299999976"
"53.36899620000027, -6.144376700000029","53.37213850000017, -6.52260790000001"
"53.184921099997716, -8.71892650000001","53.16719670000002, -9.072842899999996"
"53.285954200000205, -8.948250299999964","53.053371200000065, -9.008262200000011"
"51.922913300000005, -8.463483999999962","51.723330299999894, -8.511721900000026"
"51.92709760000017, -8.558132500000047","52.08619850000023, -8.320335100000007"
"53.230519000000214, -6.159193100000023","53.39233350000007, -6.421395299999956"
"51.80005360000014, -8.738091799999975","51.82578959999987, -8.332841299999988"
"51.6908482, -8.439990400000038","51.87273030000012, -8.367746500000015"
"53.40562650000002, -10.12461850000001","53.47349259999995, -9.746076599999997"
"54.70093760000003, -6.021488099999993","54.63857840000005, -5.679866500000011"
"54.979136199999985, -7.315504200000014","55.1459985999999, -7.428506800000012"
"55.033755100000114, -7.166263100000001","54.78024879999999, -7.456525600000007"
"53.2645344999998, -9.073389900000059","53.43860780000004, -8.848818000000009"
"54.59080550000025, -5.685155900000027","54.706917400000144, -5.960190499999996"
"53.39622969999999, -7.676197000000033","53.19864759999999, -7.967821200000006"
"51.92678000000029, -8.521116799999996","51.795615499999954, -8.67964969999997"
"54.8624679, -6.251652999999998","54.85274109999998, -6.624062999999999"
"52.54412049999994, -8.609045899999982","52.75688509999996, -8.540570099999995"
"53.21987079999997, -9.033265099999989","53.321539499999865, -8.691594799999969"
"53.295661400000014, -8.833347099999994","53.386834300000146, -9.268042200000012"
"54.46719909999999, -5.905560900000006","54.6486748000002, -5.637493099999961"
"53.36253980000046, -9.283370699999987","53.311526099999995, -8.893805400000009"
"53.452459100000205, -8.909405900000024","53.23840720000016, -8.955001599999985"
"54.40098880000018, -5.6875385999999954","54.660205799999986, -5.635959499999987"
"53.43918439999953, -9.304581700000025","53.31477449999989, -9.012830600000008"
"51.83453490000004, -8.830529199999988","51.93731340000004, -8.502112099999984"
"54.76165820000005, -5.72656589999998","54.56737519999994, -5.954803100000031"
"53.45374610000006, -6.4321684999999995","53.232953799999905, -6.276479199999953"
"53.45556840000002, -6.512951699999999","53.35324519999998, -6.166292699999998"
"53.41524120000011, -10.057283199999944","53.45265069999828, -9.624154000000079"
"52.38571680000006, -8.265044000000016","52.35457410000013, -8.59843179999999"
"53.409722899999984, -9.248319700000009","53.27567620000027, -8.951762599999974"
"54.51859439999994, -5.960614799999994","54.61412850000019, -5.682205899999962"
"54.9806237, -7.337011099999997","55.18974670000015, -7.523317199999966"
"52.24080590000012, -6.975476900000055","52.287303599999966, -7.278186500000019"
"52.092272600000214, -9.34735599999997","52.10519880000015, -9.710433399999964"
"53.33256850000002, -8.814338300000006","53.37026080000018, -9.23151639999999"
"52.36279259999995, -8.539485699999984","52.40512709999984, -8.20737449999994"
"54.53444430000005, -6.123603399999967","54.59571930000001, -5.808147099999994"
"51.81132820000005, -8.294150600000018","51.759820799999886, -8.583928700000039"
"54.650180200000094, -5.8232719000000275","54.585977300000394, -6.196891200000011"
"51.94939100000008, -8.769347800000018","51.920168599999876, -8.424099799999993"
"53.30024170000012, -9.072571300000018","53.22308200000002, -8.69912820000001"
"54.921941299999816, -7.361166000000006","55.168103599999874, -7.424620600000007"
"54.6349952, -5.57870059999996","54.45604679999991, -5.864238099999983"
"53.04691020000015, -8.883544699999995","53.19994789999997, -8.520660800000028"
"54.46333280000023, -6.068856400000014","54.652059699999896, -5.7201890000000795"
"52.28061170000004, -9.872536999999998","52.24490919999988, -9.457808999999965"
"53.155627999999986, -9.057657999999984","52.97632900000004, -8.788501199999997"
"53.36325750000012, -7.4782866000000325","53.219760699999924, -7.84666499999997"
"54.194836800000125, -6.5841914999999895","54.100917900000056, -6.2297629999999975"
"52.6870238999999, -8.623387800000058","52.54541280000012, -8.360258399999987"
"54.85383909999999, -6.338557399999994","54.98371849999999, -6.009486099999987"
"54.85475130000024, -6.315800599999961","54.903492799999974, -6.019284099999979"
"51.879439400000074, -8.7747356","51.91148360000015, -8.483816500000026"
"53.316592400000175, -8.892122599999992","53.37407960000001, -9.248798499999998"
"54.040770499999965, -6.106376899999979","54.2398291999999, -5.856110400000021"
