origin,destination
"50.224807700000795, 22.254628499999907","50.00522069999992, 22.18717680000003"
"49.76827030000023, 18.616635899999952","49.96079450000001, 18.464056500000083"
"50.7373583, 23.295853100000002","50.67238979999996, 22.97568979999994"
"53.44214100000007, 14.385099299999995","53.46876220000004, 14.601840999999968"
"50.09310749999998, 18.303785199999957","49.93059729999997, 18.581331899999977"
"50.220488300000326, 22.411220499999917","50.011744099999916, 22.177945400000052"
"50.73607369999993, 23.242314800000013","50.63742960000003, 22.941360700000143"
"53.46361400000009, 22.62298170000007","53.29648536250002, 22.60593164999998"
"51.46218460000015, 20.946104399999854","51.30207859999994, 21.304116700000023"
"50.21407769999998, 20.02478680000004","50.27557030000029, 19.624545799999975"
"50.73417140000019, 22.98427170000006","50.67608729999965, 23.352404200000013"
"50.152473599999986, 18.308431600000024","49.977349099999806, 18.50453250000001"
"51.46502760000002, 20.905026100000022","51.307377700000046, 21.275017399999975"
"49.774428800000194, 18.657276199999995","50.00415770000002, 18.480566300000074"
"50.73324540000012, 23.295851000000138","50.66744359999972, 22.943789699999982"
"53.39731349999988, 14.67826439999998","53.536822800000074, 14.590545400000009"
"53.397959499999835, 14.382848000000006","53.50903830000021, 14.574271199999917"
"50.72532930000019, 23.348176100000128","50.73465569999981, 23.027793900000045"
"49.88657349999996, 19.614636799999946","49.85302660000015, 19.25532360000012"
"50.83061730000065, 21.838340200000033","50.593282600000215, 21.58050079999994"
"50.72921069999985, 23.33409510000009","50.693499800000055, 22.95352690000011"
"49.865434900000054, 18.650796800000077","50.01595799999979, 18.376214000000026"
"54.4849732000003, 18.361174200000004","54.31914720000004, 18.24477900000001"
"49.715519200000024, 19.084562199999993","49.57257979999985, 19.331868499999985"
"50.71256500000008, 23.32053809999998","50.70558840000019, 22.88940790000006"
"49.65757100000023, 18.867669899999996","49.83288240000023, 19.134937900000068"
"54.313465299999834, 18.162335499999802","54.29440100000019, 18.79381290000001"
"53.78776590000029, 22.234958599999974","53.844379900000014, 21.61791749999996"
"50.0625551000001, 21.723387200000033","50.01900110000012, 22.38132550000005"
"51.0153124000001, 22.895428599999978","51.340371400000194, 22.559235599999997"
"50.096360800000404, 22.38921880000001","50.125758299999866, 21.81958839999994"
"50.38509720000004, 21.759730799999865","50.02589620000002, 21.928498800000106"
"53.086124600000055, 14.393785000000015","53.372025500000234, 14.677436100000213"
"54.708059900000144, 18.395328799999962","54.313791200000026, 18.53279490000001"
"53.35325289999999, 14.712179499999895","53.087172099999854, 14.447933899999903"
"50.05314340000005, 22.276545100000018","50.2609818000001, 21.701373599999865"
"50.243017699999896, 18.860136400000044","50.128541899999966, 18.282246200000014"
"50.519234500000046, 18.737674699999907","50.12427480000027, 18.661850599999976"
"53.74224989999997, 17.51256439999994","53.549498000000035, 17.000323899999994"
"53.179271600000305, 22.090288000000076","52.829841800001276, 22.28241109999999"
"51.323318699999966, 22.46227010000009","51.071439200000164, 22.9688035"
"54.55588910000051, 17.668780300000066","54.63869860000006, 18.235663599999967"
"52.23155159999986, 20.42394900000002","52.32449780000088, 21.149290499999942"
"51.00268220000032, 22.673857200000004","50.62424670000001, 22.689116900000002"
"50.218040100000266, 19.956426299999976","50.18190310000001, 19.290486700000002"
"49.71440449999963, 22.589595899999956","49.98377189999967, 23.061583100000053"
"53.04309680000015, 23.372929799999998","52.72656540000015, 23.220951999999937"
"49.8447932999999, 18.63707350000003","50.261763499999915, 18.637820400000027"
"49.672274299999835, 19.312251500000006","49.98381499999979, 18.966558500000037"
"50.03525329999981, 22.31535880000006","50.20189409999997, 21.759783499999983"
"54.66399509999972, 18.351134399999978","54.24616010000012, 18.545337500000027"
"54.60236649999984, 18.29732870000001","54.546997700000176, 17.71298349999999"
