origin,destination
"52.23545050000015, 14.403035300000045","52.280779500000094, 14.522342999999978"
"52.476836399999925, 13.381571600000036","52.5127929, 13.167141100000004"
"52.015160099999946, 8.547189600000031","52.125921900000044, 8.590600299999975"
"50.7274121000001, 6.112347700000042","50.74887340000006, 6.290455699999988"
"53.75227119999999, 12.88786079999998","53.87105229999999, 12.953692200000026"
"53.471052700000016, 10.024821400000043","53.475338100000016, 9.87600070000001"
"48.77522239999999, 9.283965099999984","48.72683110000027, 9.348000599999992"
"52.492150100000025, 13.236812200000072","52.54370190000025, 13.3942391"
"52.65758360000038, 13.338610600000036","52.567827200000025, 13.360479900000042"
"51.48090659999997, 7.012847100000012","51.39064039999998, 7.117788799999986"
"52.349702700000435, 13.617005000000026","52.46361720000001, 13.596459700000038"
"51.83753699999991, 14.253896099999983","51.759350199999986, 14.384324599999989"
"51.83834270000016, 8.465152700000015","51.927825200000086, 8.396801499999974"
"52.758137800000135, 9.806754600000028","52.766248699999956, 9.986629599999988"
"53.493706599999875, 9.98870859999997","53.56565050000024, 9.84661620000003"
"48.148146399999675, 11.584898600000058","48.130924600000114, 11.483920499999977"
"51.550932700000146, 11.926070100000064","51.44643530000079, 11.927843200000028"
"51.22976200000002, 7.719461199999983","51.33596560000009, 7.728267100000025"
"50.626025400000216, 12.829447000000068","50.72882710000003, 12.875550599999958"
"52.84987500000001, 13.853618100000041","52.839032400000114, 13.666273900000066"
"51.54740910000004, 7.0843986999999915","51.43790099999992, 6.939858399999997"
"52.50810230000005, 13.240382800000068","52.6387739, 13.299314200000007"
"51.06273030000016, 6.151058899999992","51.08387279999997, 6.009059200000021"
"50.854125499999725, 12.442888299999996","50.736306299999995, 12.279494400000038"
"52.95614650000003, 9.194577400000048","52.89275690000044, 9.339730000000031"
"50.58775050000014, 10.54123610000003","50.625432200000006, 10.718981299999994"
"54.2768430999997, 12.481217700000037","54.24702590000011, 12.243590099999992"
"51.22475940000011, 13.993901499999971","51.26396940000016, 14.112949500000012"
"48.10622550000002, 11.514680599999974","48.199120899999954, 11.457274700000017"
"53.64605290000013, 10.118092700000018","53.62880370000043, 9.965378399999999"
"52.70536810000001, 13.454090700000007","52.63571919999988, 13.335092099999983"
"53.0856331, 8.9838195","53.17762190000091, 8.882981300000015"
"52.18350920000021, 9.026972399999982","52.25474810000003, 8.88973340000002"
"48.17454760000025, 11.55539990000002","48.082381699999814, 11.545669200000036"
"53.12798760000005, 7.612900799999993","53.16949389999994, 7.763552900000006"
"53.48790880000018, 7.475985600000003","53.39434370000007, 7.662497699999989"
"53.11687910000006, 8.243957300000009","53.14317250000002, 8.099100300000025"
"53.782125, 9.262058800000018","53.68329060000008, 9.479143399999998"
"51.13521499999998, 13.696398299999979","51.05819910000012, 13.826252799999969"
"53.84711220000007, 10.70602389999998","53.777455500000116, 10.77049429999999"
"53.4994456000003, 9.87793660000001","53.45929709999998, 9.686996500000005"
"53.601545500000014, 7.257380499999998","53.46952239999998, 7.401047199999992"
"51.75373180000006, 11.020036499999991","51.734920300000034, 11.213413699999998"
"52.475527100000164, 9.61285290000003","52.364756199999945, 9.664498800000022"
"51.17181339999999, 14.454197400000005","51.060320699999885, 14.53618740000004"
"54.381301400000076, 13.700861599999936","54.32267020000002, 13.639912799999994"
"52.438150300000004, 13.302028500000008","52.51015220000132, 13.203247100000018"
"49.42943920000027, 7.031208100000059","49.40341180000029, 6.894821199999978"
"54.12128339999996, 11.958555799999981","54.11501879999994, 11.804812799999993"
"50.86273509999985, 13.433230500000052","50.84816820000008, 13.293164700000068"
