origin,destination
"-22.940391999999832, 31.280204499999996","-23.15580440000009, 31.47897700000003"
"-22.875006299999914, 31.24505549999984","-23.108131199999992, 31.375499400000045"
"-25.522614599999912, 27.87007210000001","-25.529473199999995, 28.097609999999996"
"-24.966394299999976, 31.700690399999967","-24.755252499999838, 31.87102339999994"
"-24.44611179999999, 31.468727600000104","-24.397796200000037, 31.786656499999967"
"-25.04897790000002, 31.911635400000097","-24.75318520000008, 31.859961999999868"
"-22.734093599999955, 31.092222499999977","-22.9386349749999, 31.27687227500004"
"-23.283850300000033, 31.3181000999999","-23.01550270000014, 31.376887000000078"
"-22.57356580000003, 31.189359399999994","-22.8436275000001, 31.24183680000002"
"-24.925731699999957, 31.703512099999966","-25.17991790000015, 31.564890100000014"
"-25.143899399999977, 31.55906570000001","-25.40416090000001, 31.51573579999999"
"-22.49545650000003, 31.198666699999997","-22.751565200000034, 31.18483029999999"
"-25.30616599999996, 27.99966569999983","-25.598235199999984, 28.033755299999953"
"-22.73940380000001, 31.108713099999928","-22.479303199999944, 31.220171299999926"
"-23.90999990000012, 31.601570400000014","-24.21761160000009, 31.71975820000003"
"-24.63794070000005, 31.799936099999954","-24.394231699999988, 31.67787150000004"
"-24.21268370000009, 31.71996470000003","-24.525609699999915, 31.76748009999995"
"-22.4511679, 31.219184200000036","-22.72357540000003, 31.16670269999999"
"-22.764644200000035, 31.19304879999999","-22.99402770000009, 31.26896069999994"
"-22.68366349999997, 31.140863200000016","-22.9177858, 31.254200499999953"
"-24.307226799999913, 31.746708399999957","-24.592507299999905, 31.788205499999965"
"-24.861738799999934, 31.898566300000002","-25.123956200000006, 31.915167900000025"
"-23.095875799999963, 31.383492299999993","-22.878414100000022, 31.244366200000012"
"-23.47574729999982, 31.372290399999876","-23.20600960000004, 31.308127599999978"
"-30.757458300000117, 28.03701620000002","-30.7443997000001, 28.208794000000026"
"-28.245686499999973, 32.48881190000004","-28.32216800000017, 32.38814659999979"
"-25.626059800000093, 28.072617099999903","-25.51646559999992, 27.867314800000006"
"-24.899824199999944, 31.915328800000022","-25.149507399999937, 31.939864900000025"
"-22.766888899999906, 30.971899500000042","-22.64036279999999, 31.17931989999999"
"-22.51350709999999, 31.189471900000004","-22.822593000000026, 31.215826099999983"
"-24.653456600000055, 31.794641499999944","-24.372257599999916, 31.704828299999967"
"-25.051122299999967, 31.576264099999996","-24.844937000000094, 31.7464093"
"-23.940918700000108, 31.61247790000001","-23.64977780000112, 31.497811200000026"
"-23.37656890000004, 31.32267589999999","-23.115424699999966, 31.373789499999994"
"-28.285873900000016, 31.93667510000016","-28.12665380000001, 32.05154170000003"
"-22.681082599999954, 31.026396700000017","-22.855641299999917, 31.244696099999835"
"-25.53973100000006, 28.149641499999966","-25.357469699999964, 28.24208920000001"
"-24.394837499999994, 31.70909050000011","-24.4730122, 31.41364674999997"
"-25.230644699999885, 31.579622199999914","-24.954641900000006, 31.64994969999993"
"-25.103802599999977, 31.41666920000002","-24.966498799999957, 31.70050129999996"
"-25.181551000000006, 31.901878100000012","-24.921669599999877, 31.920563099999953"
"-22.742358699999972, 30.972009500000024","-22.603825500000024, 31.175570199999996"
"-25.5260511000002, 27.887586999999947","-25.591674899999987, 28.104847200000073"
"-22.744000999999997, 30.988258299999977","-22.557909600000027, 31.194194099999994"
"-25.359137400000062, 28.224060499999982","-25.53197420000007, 28.06223360000003"
"-25.06528660000012, 31.549679300000005","-25.32267910000001, 31.520914"
"-28.113690999999907, 32.027623500000004","-28.023942799999947, 32.12755720000017"
"-22.898797600000027, 31.252353799999987","-22.606228600000197, 31.174612599999957"
"-25.208867700000017, 31.874630299999986","-24.982888349999975, 31.767236000000004"
"-22.805602800000106, 31.210562300000024","-22.479303199999944, 31.220171299999926"
"-22.926915199999996, 31.260466099999956","-23.139332699999883, 31.41707759999992"
"-25.05814820000012, 31.570866100000014","-25.156026899999958, 31.267835500000093"
"-24.227797000000088, 31.721749800000033","-23.97081180000159, 31.629680899999872"
"-22.745288200000036, 31.168179399999943","-22.987237699999923, 31.2772632"
"-23.624338899999984, 31.47725180000002","-23.36646730000001, 31.370515150000013"
"-25.154252199999927, 31.255496000000093","-25.13209239999998, 31.554281300000003"
"-25.601017899999974, 27.998110099999966","-25.37650860000005, 27.96161560000008"
"-23.936488799999978, 31.174495999999994","-23.730250100000006, 31.368469100000034"
"-25.83294099999998, 25.673393900000057","-26.02108910000004, 25.6543448999999"
"-25.06036290000012, 31.558879300000008","-25.365311600000016, 31.517970100000014"
"-24.27717749999999, 31.73810849999989","-24.561177999999916, 31.772377799999962"
"-25.504494899999937, 28.007251000000036","-25.32919469999989, 28.203282899999913"
"-30.76702770000008, 28.363333500000042","-30.779711300000017, 28.553651899999892"
"-23.497289600001125, 31.399228200000028","-23.246477300000045, 31.31625789999999"
"-22.550779400000028, 31.194427499999993","-22.802429900000106, 31.209315100000023"
"-23.699147599999925, 31.35910570000001","-23.93471639999994, 31.20452460000001"
"-23.035489799999933, 31.358195100000025","-22.787103299999988, 31.20063409999985"
"-25.418756599999977, 28.189490400000075","-25.381503400000092, 27.941300899999966"
"-25.20672490000008, 31.572622999999755","-24.966498799999957, 31.70050129999996"
"-22.896183400000027, 31.250948299999987","-23.087795299999968, 31.427734900000008"
"-25.567075199999984, 28.012156099999988","-25.405942400000033, 28.246485300000025"
"-28.33261369999995, 32.432386299999905","-28.165627199999992, 32.539982600000016"
"-22.680632299999974, 31.10336110000002","-22.868239800000026, 31.246305399999986"
"-25.42255690000002, 28.01709070000009","-25.345737900000028, 28.22092810000002"
"-22.831506300000026, 31.235056199999985","-23.05384620000001, 31.395983399999977"
"-25.351904000000026, 27.99192489999994","-25.570674300000075, 28.175330299999974"
"-22.929910400000022, 31.263030299999983","-22.736989800000007, 31.097279299999926"
"-26.07960239999978, 20.46562969999989","-26.109319700000064, 20.332292599999985"
"-22.95394644999993, 31.27864314999997","-22.729130799999954, 31.081560099999983"
"-23.142313399999942, 31.366785499999978","-23.45173559999999, 31.34757600000006"
"-25.093697599999956, 31.533541800000023","-24.896809200000018, 31.73300090000002"
"-30.77445139999998, 28.529153899999944","-30.73998080000011, 28.36231240000009"
"-23.777791199999996, 31.570581099999995","-23.519772500000094, 31.413570600000078"
"-22.730548399999954, 31.08484179999997","-22.51050340000003, 31.188328900000002"
"-25.393831300000052, 28.19235159999999","-25.566600999999984, 28.029753399999894"
"-22.846985400000026, 31.243145799999983","-23.07711250000008, 31.40396769999993"
"-25.23568400000016, 31.546485000000015","-24.98064129999992, 31.63993040000002"
"-24.727672700000095, 31.904585199999953","-24.913785199999964, 31.71039489999997"
"-24.68733379999985, 31.815507700000058","-24.96460099999987, 31.904455099999964"
"-25.553063300000034, 27.993782299999957","-25.34357760000005, 28.1484169999999"
"-25.220991200000018, 31.86306599999999","-24.948901499999955, 31.92093190000001"
"-25.38517640000004, 28.29799730000012","-25.403885400000167, 28.034105299999997"
"-25.076513300000123, 31.54657600000001","-24.888769900000074, 31.74532769999997"
"-23.05776650000007, 31.39820959999999","-22.781437900000036, 31.195717599999988"
"-25.387457300000012, 28.066161699999906","-25.55420650000014, 27.959078599999923"
"-25.529114399999916, 27.901656999999975","-25.433064400000017, 28.10658509999997"
"-25.52633730000012, 28.149121099999945","-25.384149200000167, 27.957013700000005"
"-25.34671429999997, 31.883951000000014","-25.10741369999995, 31.925420600000013"
"-25.853879399999986, 25.589786599999915","-26.043105299999933, 25.6417412"
"-25.512989900000044, 28.096577999999877","-25.368519499999955, 27.918386600000012"
"-23.233938900000048, 31.313576599999983","-23.536978099999985, 31.43127945000007"
"-24.822139599999872, 31.88594519999994","-24.976982099999926, 31.621600100000144"
"-25.101137599999934, 31.46009219999992","-24.96356409999996, 31.70732259999996"
"-23.662287000001115, 31.517500000000023","-23.429660200000033, 31.336495399999983"
"-25.516294599999974, 28.06101990000006","-25.329085650000028, 28.238771250000077"
"-26.022399999999777, 20.405073899999888","-26.184765600000052, 20.546710899999983"
"-25.394857500000047, 28.01251620000003","-25.34342000000002, 28.238047100000063"
"-25.44477580000001, 27.947878800000005","-25.367076599999887, 28.125697399999943"
"-25.586333199999938, 27.978400500000028","-25.37461250000003, 27.978057899999925"
"-25.2988429, 31.86350849999987","-25.05960180000009, 31.918435500000037"
"-25.544911400000093, 28.099360400000034","-25.514732299999878, 27.881831799999997"
"-25.356811599999997, 28.258360800000016","-25.39454980000005, 27.99878600000008"
"-25.822077900000004, 25.587976299999983","-25.97519719999992, 25.697874400000018"
"-22.75180109999994, 31.14703149999997","-22.982426399999923, 31.255107699999986"
"-22.748843999999988, 31.153734299999847","-22.988714600000023, 31.315372599999982"
"-22.53406640000003, 31.193196299999997","-22.824642000000026, 31.216874999999984"
"-24.974343999999945, 29.449077800000033","-25.04898789999989, 29.416537100000138"
"-25.856085799999956, 31.750960299999992","-25.648275000000144, 31.858975600000086"
