origin,destination
"44.819353000000014, -71.43097300000014","44.95609099999982, -71.3220990000001"
"44.763913999999886, -71.41120099999975","44.59753879999999, -71.5123339"
"42.83137400000008, -72.5177060000004","43.048932000000086, -72.4073630000001"
"42.955503000000306, -71.90516700000055","42.75461500000006, -71.77068100000012"
"44.39680200000008, -71.24633599999966","44.56432199999988, -71.13405900000002"
"42.965562000000254, -71.9248429999999","42.76415299999998, -71.71298100000017"
"43.116894999999886, -71.08029700000019","43.15162900000013, -71.37233300000013"
"42.957312000000314, -71.90769500000056","42.76475000000022, -71.7478200000003"
"44.961541999999824, -71.31154200000006","44.83153099999993, -71.44820000000031"
"43.04208000000017, -72.45610200000043","42.81948199999975, -72.500191"
"44.91644300000017, -71.33980699999984","44.99631899999971, -71.5174800000004"
"39.52070550000005, -76.1243224000001","39.395071900000055, -76.23786450000006"
"38.1876470000001, -75.44032200000011","38.126370000000044, -75.63508199999963"
"39.48227690000005, -76.71713520000009","39.35797580000009, -76.89677000000005"
"39.5530053, -76.09144270000007","39.409423300000135, -76.23170749999984"
"38.701541100000014, -76.75979919999988","38.52512699999997, -76.76801100000002"
"38.666618, -76.75192799999995","38.52996799999999, -76.87094099999986"
"38.204615000000004, -75.40532599999997","38.191788999999986, -75.62415299999999"
"38.310674000000105, -75.48544400000034","38.240664000000194, -75.26573899999993"
"38.68418699999967, -76.73736089999959","38.53233500000007, -76.86507499999998"
"39.54056510000021, -76.09334200000013","39.38408220000014, -76.24345419999982"
"39.51752040000006, -76.10698040000007","39.39195209999999, -76.24511670000052"
"39.3746789, -76.2403241000001","39.46191390000023, -76.06686830000044"
"39.37040970000032, -76.89474950000033","39.466674299999845, -76.7349216"
"39.54122510000019, -76.1217343999995","39.39642430000007, -76.24323560000003"
"39.38408220000014, -76.24345419999982","39.53695349999988, -76.16586069999914"
"38.25963400000031, -75.39788000000003","38.123989000000115, -75.62547099999964"
"37.95817799999985, -75.83516899999998","37.977578000000264, -75.6506509999998"
"39.3702072, -76.61302690000052","39.19983500000015, -76.5829342"
"39.02465000000012, -77.08462500000024","39.19292869999993, -77.0375001000002"
"38.201085999999975, -75.297607","38.13053000000016, -75.4971690000002"
"38.69450100000011, -76.73529099999969","38.53025199999985, -76.8655160000002"
"38.310936000000126, -75.50648900000036","38.26890400000011, -75.27219300000002"
"39.61414200000021, -77.1882849999996","39.41445900000007, -77.20736600000006"
"38.68597800000005, -76.73575799999983","38.529688000000164, -76.87779800000028"
"39.47317720000001, -76.71801619999987","39.35745399999988, -76.89759829999943"
"38.1213310000001, -75.62501699999962","38.18731900000001, -75.41470999999991"
"39.33240580000016, -76.85229639999979","39.4879589000002, -76.73339210000027"
"38.14408720000026, -75.58719020000056","38.30488900000001, -75.42227799999996"
"38.24972800000001, -75.28904500000006","38.31400099999993, -75.51208000000042"
"38.31777200000005, -75.46430100000012","38.227673999999865, -75.26968699999951"
"38.310674000000105, -75.48544400000034","38.27209360000002, -75.24129950000004"
"38.24632900000015, -75.27986799999994","38.31049899999987, -75.48737099999975"
"39.35597450000008, -76.91363629999977","39.457440299999696, -76.72154529999956"
"38.32475899999995, -75.4797179999999","38.237393600000104, -75.25705030000012"
"39.551181500000176, -76.12003319999954","39.41486410000003, -76.2327589"
