origin,destination
"50.39001269999973, 4.0432887","50.48272750000039, 4.242461200000001"
"50.47175459999986, 3.9888847000000025","50.355839000000046, 4.228073000000005"
"50.97654810000015, 3.515040700000004","50.912690600000325, 3.2900842"
"51.124382199999914, 5.3789109999999996","51.18240520000016, 5.10033059999999"
"51.15522310000018, 3.516046400000025","51.208358499999896, 3.2483352000000285"
"51.180984900000105, 5.734276800000014","51.012896899999895, 5.699617800000006"
"51.178116500000264, 2.791844300000011","51.114475499999976, 2.6259778000000136"
"51.031296800000064, 5.5605666000000005","51.107073400000424, 5.753509600000013"
"50.84449840000057, 5.327029099999997","50.96242020000005, 5.1233260999999946"
"51.25757429999987, 5.0709119999999945","51.12823130000044, 5.250015100000021"
"51.17434250000015, 2.7824419999999983","51.246345699999935, 2.9918043999999937"
"51.1436482000002, 5.778994800000003","50.99158770000012, 5.709400000000007"
"51.14974169999986, 5.789566099999997","50.9838266, 5.710135099999997"
"51.42156909999989, 5.032723800000014","51.274988000000604, 4.907367199999994"
"50.89699179999998, 4.060899399999991","50.799505100000005, 3.7654543999999923"
"50.4098736000003, 4.262413899999997","50.420777399999885, 3.9853745999999957"
"51.183648400000074, 3.5532069000000104","51.21602940000001, 3.248156100000005"
"50.9657795000001, 5.3891074000000065","50.79070400000009, 5.450821000000001"
"51.071227199999726, 5.129876299999991","51.15331469999992, 5.404510800000002"
"51.12852270000017, 3.0248476000000197","50.97304440000034, 3.116558199999997"
"50.39171429999988, 3.9872843000000056","50.45532629999969, 4.228694099999998"
"51.19675379999975, 3.5378205000000067","51.19333069999966, 3.2361861999999775"
"50.93521930000003, 3.396073299999992","51.01427559999998, 3.642360000000009"
"51.311709099999874, 4.720884699999995","51.36918440000007, 4.993598199999975"
"50.451625699999944, 3.8837911000000016","50.33361430000006, 3.6963355999999785"
"51.173248000000115, 5.1702014999999815","51.122831399999704, 5.472008799999977"
"50.94879080000036, 5.344628500000025","50.786158999999834, 5.440297699999978"
"51.19122399999992, 3.564941599999975","51.20862929999995, 3.308027900000017"
"50.85202070000006, 4.16237949999999","50.66226820000006, 4.132508500000009"
"51.312324299999965, 4.862136900000005","51.434712000000076, 5.0327456999999916"
"50.70466460000011, 4.6928746000000015","50.833154599999894, 4.569646100000003"
"50.98845980000007, 4.28608539999999","51.240381499999934, 4.422890099999981"
"49.52509730000002, 5.594229100000001","49.622261600000236, 5.324910900000022"
"51.1482669, 5.579922299999994","51.13634949999991, 5.180432900000005"
"50.176386200000046, 5.940520400000002","50.33592560000056, 6.163464299999974"
"51.074465200000425, 3.5384893999999965","50.8224098000002, 3.603590500000009"
"49.609174100000075, 5.812005600000007","49.53604169999977, 5.521681300000022"
"50.776489900000094, 2.8230348000000025","50.96858740000001, 2.673168100000024"
"51.21254990000022, 2.8712630999999815","50.98943510000014, 2.8718328000000133"
"50.09005439999998, 5.698201899999983","49.97449620000019, 5.389451100000004"
"49.6997297000001, 5.7634418000000025","49.53410430000065, 5.6044596999999925"
"51.171949700000084, 4.525270299999999","51.14868029999997, 4.981080800000007"
"51.10969320000004, 2.605885699999997","50.900385800000855, 2.6141149999999986"
"50.49063920000009, 3.65379049999997","50.43238449999975, 4.1024020999999875"
"50.88562360000038, 2.871982399999992","51.063739999999875, 2.6708954999999763"
"49.63791319999996, 5.8141863000000065","49.54351740000021, 5.543637899999996"
"50.85600789999998, 2.963379500000016","51.01958030000003, 2.707870500000011"
"51.11245669999995, 5.273181599999996","51.279588100000296, 5.5048460000000174"
"51.07288670000025, 3.387456999999981","51.01162500000013, 3.8553378000000116"
"50.84843529999987, 2.9752588000000086","50.994914299999856, 2.7094927999999756"
"51.201661500000256, 3.329896699999992","51.04120460000018, 3.6207084000000096"
"50.871120300000044, 2.800566900000001","51.10727110000023, 2.614644600000009"
"49.58262890000029, 5.791096100000013","49.603653100000066, 5.481845999999998"
"50.930693299999945, 2.6718763000000005","50.86416790000026, 3.008621799999992"
"49.87564420000002, 5.567426400000012","50.03476889999995, 5.828621699999994"
"49.72340399999996, 5.786183500000021","49.711543100000114, 5.4495983000000106"
"51.16689959999981, 5.76562820000001","51.124382199999914, 5.3789109999999996"
"51.030943399999884, 2.6606533999999913","50.834487100000324, 2.7069077999999798"
"51.22738590000009, 5.431931400000008","51.01228629999987, 5.3236012"
"51.236196300000685, 4.6454757","51.138966199999956, 5.026822199999999"
"49.578113900000204, 5.615164299999987","49.77149839999971, 5.766999599999979"
"51.03619650000036, 3.619756400000002","50.82746570000005, 3.917114500000009"
"50.228097, 6.072660500000014","50.44009470000014, 6.077391400000004"
"49.55301590000002, 5.503921299999986","49.715086900000145, 5.2528598"
"49.690065800000035, 5.806239599999991","49.551546900000154, 5.547154199999989"
"49.67723730000011, 5.715921500000002","49.67912000000002, 5.350631900000009"
"50.98114089999996, 2.6845088999999995","50.774543599999966, 2.775663700000001"
"49.708974, 5.862952299999992","49.58953809999997, 5.622175600000014"
"51.093729500000194, 2.6623792000000126","50.85645839999983, 2.870338499999988"
"51.13044240000045, 4.336696499999966","51.16059309999985, 4.829521000000002"
"51.18904550000004, 2.817234200000004","50.989278999999975, 2.9283274999999995"
"49.58119489999968, 5.654420300000013","49.755043499999964, 5.8110481000000185"
"51.04841970000047, 2.673624099999989","50.83921190000017, 2.9874560999999877"
"50.913255100000086, 2.7919325","51.11477689999989, 2.649723400000009"
"51.18330419999982, 3.6800750999999945","51.213246600000154, 3.2928355000000042"
"50.09185259999992, 5.648344499999993","49.917461400000256, 5.4088004000000005"
"50.0191336000002, 5.792103400000022","49.96432450000009, 5.44817739999997"
"50.92327229999997, 2.87035630000001","51.13617230000013, 2.9198155999999895"
"49.692626400000016, 5.4535960999999995","49.565603300000156, 5.716573299999946"
"51.167849400000044, 2.8496429999999933","50.94495180000024, 2.9056953999999933"
"50.79442619999994, 3.5081739999999915","51.02783489999991, 3.6895485"
"51.24474520000004, 4.773419500000006","51.43263669999998, 5.023381699999996"
"49.66166310000021, 5.4187637999999785","49.55462769999992, 5.722470099999996"
"50.806284200000164, 2.9169256999999345","50.988977200000164, 2.6843555000000023"
"51.19277580000013, 4.643702200000003","51.14273129999982, 5.100230000000002"
"50.00380570000032, 5.538542899999985","49.7969181, 5.39176580000001"
"51.086274500000066, 4.289655300000003","51.31010219999999, 4.5329727999999605"
"51.04209229999994, 4.332900700000027","51.27633409999957, 4.482376299999995"
"50.82707729999981, 2.706522999999978","51.04064299999989, 2.6495128999999906"
"50.9499056000002, 3.966992900000026","50.96401160000039, 3.5249024999999947"
"51.211391300000166, 5.395722300000002","50.94783630000006, 5.356645200000009"
"49.70036239999994, 5.201828200000018","49.668476399999975, 5.534457699999995"
"51.10407819999993, 2.5931647999999874","50.90109289999996, 2.7661600999999956"
"49.694201000000035, 5.373930500000009","49.73661050000043, 5.690569999999993"
"49.63939130000002, 5.724133099999997","49.59833599999997, 5.428176899999994"
"49.53015900000004, 5.490196800000005","49.59406010000025, 5.822601299999992"
"49.96506629999972, 5.401732499999975","50.090844900000384, 5.729174199999965"
"50.96155599999995, 3.6531687000000037","50.70669219999998, 3.496244500000001"
"51.054114500000026, 3.210691600000008","51.304582400000506, 3.1439448000000034"
"51.02012279999975, 2.579624999999987","50.84046430000008, 2.846646800000006"
"50.25658779999998, 5.746824699999982","50.25724840000001, 6.095298699999999"
"49.56427600000035, 5.749419599999993","49.68379980000017, 5.497697600000006"
"51.1188062000005, 5.741158899999993","51.13079240000003, 5.402212999999999"
"50.85816780000039, 2.9976244999999757","50.99655160000048, 2.684717899999988"
"49.697079200000246, 5.295092299999994","49.70956930000013, 5.637594600000009"
"51.08298740000009, 3.489314500000034","50.950862300000665, 3.932556300000007"
"50.92259759999997, 5.190652000000008","50.95939320000014, 4.773687600000015"
"51.0106235000001, 2.6730867999999943","50.85603359999995, 2.9052047000000174"
"51.12056439999997, 3.0709798999999944","51.299942000000044, 3.271425100000016"
"50.337459499999895, 6.35989520000002","50.22861090000025, 6.083799900000001"
"51.02019610000009, 3.7362763000000125","51.007398399999985, 4.17999739999999"
"49.573040700000206, 5.550058699999987","49.636225300000056, 5.8381247999999735"
"50.95318329999982, 2.649090400000003","50.89285450000019, 2.9868164000000026"
"51.02957089999981, 3.4783760000000252","50.94410039999983, 3.9088926999999947"
"50.901165500000005, 2.751871300000001","51.123354400000125, 2.640489500000014"
