origin,destination
"47.042906499999894, 7.023576300000011","46.84369050000013, 6.712418500000004"
"46.49914890000027, 6.697314900000012","46.40548949999999, 6.953226899999985"
"46.475486299999965, 6.893070099999999","46.52409230000005, 6.6154909"
"47.258507500000306, 7.758761399999991","47.16928799999982, 7.804626199999933"
"47.183420700000305, 9.258867800000003","47.21192699999981, 9.528295499999981"
"47.500961700000026, 8.695625299999955","47.43365950000002, 8.853697600000032"
"47.48952010000003, 9.371649200000006","47.634403799999994, 9.21748180000006"
"46.41428239999991, 6.2818418999999865","46.50501220000022, 6.641559799999977"
"47.32616570000003, 8.647245100000005","47.34906820000006, 8.526187800000002"
"46.81689249999993, 8.631357400000066","46.892005400000826, 8.682685799999982"
"47.02430030000021, 8.914701999999982","46.996771800000374, 9.071406200000002"
"47.34332569999999, 7.838187300000001","47.35933700000017, 8.000089100000041"
"46.1954231000002, 6.215420299999991","46.2924707, 6.238006899999977"
"46.30108610000005, 8.62139630000001","46.11984029999999, 8.71311110000005"
"46.73455030000016, 6.417952299999965","46.60235059999989, 6.242393699999977"
"47.516763900000896, 8.713202799999966","47.4529711, 8.787160099999978"
"47.112738999999976, 7.157561799999996","46.9795073000003, 6.898916999999992"
"47.757546699999864, 8.54801189999998","47.6771889000001, 8.622834700000029"
"46.223336000000266, 6.202653900000023","46.23270599999995, 6.057687800000002"
"46.74240259999983, 7.618045700000022","46.7136046999999, 7.736188200000011"
"46.215569600000116, 6.266410600000057","46.18732020000014, 6.149655900000015"
"46.265855600000116, 9.170091699999956","46.176803200000236, 8.8797779"
"47.026536900000096, 8.952027500000005","46.99623790000002, 9.084893700000025"
"46.86384059999994, 9.531588199999986","46.839556999999985, 9.2768096"
"47.48039779999994, 9.09926680000002","47.46248370000021, 9.437034899999976"
"46.17730230000021, 6.149124499999979","46.226307500000225, 6.18411319999998"
"47.42107110000001, 8.583585599999989","47.339481299999996, 8.5677616"
"47.31627889999991, 8.511912400000016","47.40264109999999, 8.581917399999984"
"46.205208200000214, 6.1891662000000025","46.21520500000025, 6.071145999999992"
"47.33232869999995, 7.6228978999999875","47.286532500000156, 7.757162300000036"
"47.6771889000001, 8.622834700000029","47.58080969999985, 8.864025299999984"
"46.51455560000002, 6.628420700000003","46.50758560000022, 6.362864100000038"
"47.413192399999986, 9.27113140000001","47.34766459999993, 9.280503599999989"
"47.1937710999998, 9.231220899999986","47.380589900000025, 9.094078899999982"
"46.92768239999992, 6.83751929999998","47.078832400000024, 7.065700600000032"
"46.00317089999993, 8.987718199999984","45.83847339999993, 8.914109700000017"
"46.13234919999984, 8.811200599999973","46.23677710000009, 9.02690759999998"
"47.1086384, 7.183411500000018","46.97958599999991, 6.822980000000009"
"47.53634910000014, 9.090472000000018","47.512743199999974, 9.3454759"
"46.69668130000016, 9.155266799999977","46.84373840000009, 9.315862499999975"
"46.300145800000294, 6.1389214000000045","46.158745199999856, 6.057451600000087"
"47.51976360000018, 8.642217100000035","47.480802900000064, 8.762154899999988"
"46.236288500000356, 9.106609199999971","46.185772200001026, 8.866931200000009"
"46.97863880000007, 6.888561500000002","47.119264400000056, 7.201450000000001"
"47.05124149999999, 7.020907499999977","46.889414499999994, 6.727147400000009"
"47.38601710000005, 8.513946400000002","47.49443619999992, 8.192600800000022"
"46.23275719999983, 6.137040300000005","46.269073100000064, 6.216130800000044"
"47.54742560000041, 9.360539299999974","47.55440539999997, 9.104461599999995"
"47.107432500000066, 9.005106199999963","47.12743139999987, 9.307718599999987"
"47.24629890000011, 8.58856849999998","47.1665225000002, 8.90555729999997"
"46.7350863999998, 7.588246600000003","46.69662780000073, 7.737776199999998"
"46.278178999999994, 6.229336000000053","46.25137730000011, 6.150194700000002"
"47.03311410000003, 6.8755575","47.06902849999995, 7.1987851000000305"
"47.69535370000002, 8.596350299999935","47.75796850000001, 8.562268000000007"
"47.08486850000009, 7.1381693999999785","47.13025989999992, 7.2796490000000125"
"47.518933800000276, 9.40057489999996","47.37731549999995, 9.201824599999988"
"47.66206399999959, 8.473755100000016","47.75601220000042, 8.709619999999996"
"47.234832800000014, 8.762413099999991","47.292061300000015, 8.60418480000001"
"46.47296080000057, 6.442345800000018","46.60553309999995, 6.711137400000005"
"46.74230879999991, 7.645828600000008","46.75332180000014, 7.5110059000000335"
"46.366724199999915, 6.225337099999986","46.195831400000095, 6.123926700000042"
"46.71687110000025, 7.688362700000024","46.75445529999988, 7.53658030000001"
"47.25351239999996, 7.767882699999966","47.11516319999996, 7.801309500000007"
"46.21489500000032, 6.17601619999998","46.27833590000002, 6.137180600000008"
"46.232451999999974, 6.070871299999991","46.23201750000025, 6.190138600000003"
"46.178890200000055, 8.814363499999988","46.152579400000036, 8.712918200000015"
"47.319831500000106, 8.59190600000002","47.4125553999998, 8.542100499999984"
"46.74243120000056, 7.657440999999974","46.763798400000084, 7.510813100000001"
"46.1835362000001, 8.98602280000002","46.1688011999999, 8.66765290000002"
"47.425900100000334, 8.828294499999995","47.50858590000002, 8.737242999999967"
"46.44214669999999, 8.840518800000005","46.253032499999975, 9.044483499999997"
"47.285883300000116, 8.06821439999998","47.25654769999988, 8.212439700000033"
"47.441415699999936, 8.331300100000005","47.506666700000004, 8.246478300000014"
"46.1908011, 8.757093800000021","46.19187929999997, 8.9992329"
"46.25383640000014, 9.166998599999978","46.14330650000053, 8.851124800000003"
"47.415119200000156, 9.112332900000018","47.42041889999995, 9.271267999999989"
"47.12271380000007, 8.647006899999987","47.165243000000025, 8.530765100000032"
"46.207374100000244, 8.83497149999997","46.16387849999981, 9.021311600000004"
"47.102831000000265, 7.37277499999999","47.095724599999954, 7.212377599999995"
"46.250540500000064, 6.255789999999966","46.19587469999989, 6.150268100000007"
"46.15666650000024, 8.970889399999963","46.17600050000014, 8.707195100000009"
"47.052817600000104, 6.877687700000002","47.132311700000216, 7.240295200000001"
"46.07464720000004, 8.926909899999993","45.987436699999826, 8.863860399999975"
"47.51385869999987, 8.007069199999988","47.530099699999944, 7.6553329"
"47.23745200000014, 8.184088099999984","47.35635200000093, 8.162224800000054"
"47.47697219999975, 9.530974999999996","47.516153600000145, 9.439203299999983"
"46.38661899999993, 6.242873800000015","46.30452260000009, 6.180707099999991"
"45.98455450000001, 8.869895499999977","46.003149799999925, 8.987719599999984"
"46.20552450000004, 6.136849100000015","46.30040519999997, 6.177354000000011"
"47.43562889999985, 9.331677099999983","47.49931820000023, 9.558278000000024"
"47.43099589999999, 8.17740350000001","47.311059000000036, 8.18749619999998"
"47.524622200000564, 8.035731700000037","47.53997600000008, 7.601925499999985"
"46.515382700000096, 6.456068800000012","46.48677120000011, 6.722218299999988"
"47.36348429999992, 7.851310399999997","47.27179420000027, 7.849632900000001"
"47.722792400000124, 8.639750800000025","47.6425041, 8.878801099999981"
"46.55961020000016, 6.337844800000033","46.69132010000005, 6.538436599999961"
"46.71256730000027, 7.7006360000000385","46.738219699999895, 7.565268400000008"
"47.50734919999981, 8.65587779999992","47.50051439999975, 8.776392099999986"
"47.333123400000225, 7.905538899999976","47.40548800000009, 8.015468099999985"
"45.92931200000034, 8.919264499999969","45.99354979999991, 8.883503100000016"
"47.41074880000003, 8.016527600000005","47.33514249999991, 7.851120099999979"
"46.23264130000002, 6.215990600000021","46.19613350000012, 6.097450500000012"
"47.125152800000045, 9.05211929999998","47.02610509999997, 8.96638080000002"
"47.17226960000009, 7.311802399999987","47.23037200000011, 7.3902136000000045"
"46.26556680000006, 9.016302599999973","46.15344059999999, 8.758148500000015"
"46.78595310000035, 6.875755399999999","46.56805059999991, 6.774641799999967"
"46.799689800000046, 8.6588218","46.8923397, 8.679277800000047"
"46.94033990000007, 6.852049799999987","47.11992389999981, 7.0797904999999535"
"46.178912000000075, 8.840647300000034","46.13329650000007, 8.691221300000002"
"46.37036780000014, 6.230041500000012","46.27849619999981, 6.1638343000000235"
"46.55990910000007, 6.695535000000003","46.47231520000031, 6.437123699999956"
"47.059603499999916, 6.999315000000022","46.860142100000054, 6.736116500000003"
"46.45151800000036, 6.333129599999989","46.60618999999984, 6.46864300000004"
"47.036502600000205, 8.99789540000008","47.11471440000015, 9.266383100000064"
"47.40020020000009, 7.747238699999964","47.58639349999997, 7.588746299999995"
"46.95845240000007, 6.820166199999999","47.09711470000016, 7.158254999999999"
"47.50167020000024, 8.588488799999945","47.53343630000027, 8.88552970000002"
"46.56689810000006, 6.922028200000002","46.70464060000033, 7.167690300000015"
"46.38861689999994, 6.1627498","46.22396099999995, 6.030960400000007"
"47.37626410000016, 8.527719499999995","47.4062194999998, 8.407472500000024"
"46.11018799999975, 8.773019100000012","46.19200880000017, 8.988909399999995"
"46.25692049999998, 6.232497600000026","46.16657209999979, 6.059637899999949"
"46.15473389999991, 6.122465499999993","46.28996030000015, 6.236181699999996"
"45.885082500000415, 9.053180399999999","46.12414430000002, 8.714953300000033"
"46.7753286, 6.603742900000025","47.16487369999981, 7.26494429999999"
"46.988141899999945, 6.882773200000008","47.21897290000006, 7.6504829999999995"
"46.949561200000055, 6.819868699999997","47.21843490000015, 7.576195399999974"
"46.83691819999996, 6.660907100000001","47.193405800000015, 7.35008240000001"
"46.155496300000046, 6.081790800000032","46.25155149999995, 6.248674900000009"
"46.243757, 6.246543699999965","46.17495940000002, 6.109498700000008"
"47.3831967, 7.949726100000005","47.196160000000255, 7.788770100000035"
"47.14665900000012, 7.292497600000007","46.81145030000079, 6.616184399999989"
"46.263055900000424, 6.22616560000007","46.19493110000022, 6.020033599999997"
"47.26750090000025, 8.652742499999974","47.374158999999864, 8.504307900000004"
"45.86465620000017, 9.013662899999982","46.20011880000007, 8.685411500000004"
"46.225148800000156, 6.071100199999959","46.251573700000066, 6.254008599999964"
"46.227581200000245, 9.05258140000003","46.238390100000046, 8.519697099999997"
"47.13621580000012, 9.15992540000001","47.023898300000134, 8.914232700000015"
"47.13274650000006, 7.3304233000000005","46.7891839999999, 6.621376799999991"
"47.19623209999993, 7.630737200000041","46.94575479999996, 6.868183100000012"
"47.19117160000013, 7.229787499999982","46.804547000000035, 6.619423899999996"
"47.351305900000014, 7.953925300000037","47.20093009999984, 7.774248299999988"
"47.32711380000031, 8.588073599999962","47.10400860000025, 8.77451850000001"
"46.27871850000019, 6.226453800000033","46.17094359999989, 6.076464000000046"
"46.23216170000009, 6.2582685000000335","46.227965200000426, 6.076385400000021"
"47.251909299999895, 8.692287999999985","47.37400180000019, 8.544638800000044"
"46.7812972000003, 6.626948300000017","47.190089500000276, 7.309049399999986"
"47.22328559999978, 7.508203800000004","46.87731230000066, 6.760078899999981"
"47.41076140000005, 8.081022100000002","47.227764899999656, 8.187386100000046"
"47.37392569999988, 8.5335718","47.252088999999884, 8.690641800000009"
"47.431593799999995, 8.178293900000009","47.239343499999734, 8.181639900000013"
"46.90315500000038, 6.775803200000017","47.23108350000011, 7.5085732"
"46.808497800000026, 6.587796599999986","47.18188360000013, 7.250350899999984"
"46.17438359999984, 6.126437999999992","46.28250350000045, 6.226258099999969"
"46.29780460000025, 6.243131400000025","46.22139040000006, 6.071648400000013"
"46.20871289999987, 6.070594800000017","46.2635416000001, 6.220501699999965"
"47.31139669999996, 8.586440699999988","47.44478419999997, 8.632800000000005"
"46.24740139999988, 6.220554199999976","46.21336140000026, 6.037545199999975"
"47.44424989999991, 9.649464699999953","47.646685600000026, 9.196466700000009"
"47.57600759999986, 9.146724099999998","47.407220999999936, 9.59552619999997"
"47.19220909999999, 7.2805974999999945","46.808319300000164, 6.633092999999977"
"47.13062020000036, 7.297094999999999","46.82053540000002, 6.576779399999975"
"46.225200400000155, 6.081741499999984","46.30177500000081, 6.243585199999942"
"46.74449009999964, 6.626957299999993","47.126720299999945, 7.29155750000003"
"46.20584150000003, 6.2260701000000065","46.21656999999995, 6.031746500000023"
"46.264485199999996, 6.202949399999961","46.194303600000225, 6.020522599999998"
"47.377984899999696, 8.527981099999979","47.2558073, 8.686290999999997"
"47.389290700000004, 7.949708700000005","47.20818640000033, 7.773742099999962"
"46.23110839999999, 6.045914800000011","46.27919690000032, 6.223430699999991"
"47.38326080000006, 8.488602799999999","47.28386619999993, 8.624933399999973"
"46.77708109999987, 6.610201699999993","47.10585029999991, 7.291321200000017"
"46.75360100000007, 6.689390099999985","47.1416670000001, 7.298892199999991"
"46.744067399999906, 6.641579300000006","47.11628320000019, 7.282779199999948"
"47.44860510000014, 8.172446999999993","47.26105030000037, 8.163827400000015"
"46.219008000000066, 6.030252299999999","46.25617650000017, 6.20904139999996"
"46.784120699999924, 6.564655000000026","47.189169600000135, 7.241874499999983"
"46.23849679999993, 9.118085700000016","46.20312300000011, 8.572715599999947"
"46.28672020000005, 6.232102300000019","46.15614829999975, 6.087258599999995"
"47.13838680000068, 7.2132835999999845","46.78754230000042, 6.557957099999987"
"46.21163959999999, 6.015472400000007","46.25539149999994, 6.194586799999992"
"46.14708919999976, 8.703497299999984","46.20704940000012, 8.850335899999997"
"47.42354309999988, 8.01482090000003","47.31806659999993, 7.8508353000000035"
"47.39928690000001, 8.080738899999998","47.364287700000006, 7.852560200000022"
"47.145113399999964, 7.224847099999985","46.779926300000014, 6.610824999999983"
"46.988063199999885, 6.872541399999997","47.256537700000116, 7.622656000000027"
"47.45393299999983, 9.617158999999983","47.63869370000013, 9.19632360000001"
"47.59366509999996, 9.090130800000006","47.23258810000022, 9.217106799999991"
"47.48985510000004, 8.981352299999985","47.19498050000005, 9.388731900000014"
"46.232451999999974, 6.070871299999991","46.28111110000039, 6.233848099999964"
"47.44922009999993, 9.627694300000012","47.631860199999934, 9.208343399999974"
"46.338316400000075, 6.205749000000041","46.624306499999946, 6.630938699999965"
"46.145895000000024, 8.70296880000001","45.865358100000314, 8.948133299999995"
"47.26136280000016, 8.669737900000015","47.37098179999988, 8.510298400000007"
"47.40874270000013, 8.546365300000026","47.26801559999999, 8.647281199999986"
"46.26907760000013, 9.17526199999998","46.16331240000009, 8.6188344"
"45.98970100000066, 8.816374299999996","46.30504870000031, 8.98888099999999"
"46.144879199999764, 8.699707799999986","46.1981180000001, 8.844072699999998"
"47.466447500000456, 9.5665021","47.655840699999814, 9.134440300000035"
"46.76586079999976, 6.654365499999991","47.17109339999993, 7.2528182"
"47.45517209999982, 9.610664000000014","47.64743149999986, 9.162267099999989"
"47.280478300000105, 8.613333299999963","47.41072130000006, 8.490315100000048"
"47.48031559999999, 8.965727799999998","47.18876340000007, 9.413043600000007"
"47.21615040000005, 7.773215600000026","47.3857728000004, 7.938642200000053"
"47.10332010000008, 9.152650300000012","47.028229000000096, 8.927740599999973"
"46.20694940000025, 5.997749400000056","46.22714899999975, 6.1848365000000385"
"47.386304599997175, 7.927729900000011","47.243387000000126, 7.815188999999973"
"46.9418345, 6.848018299999995","47.206607500000175, 7.604324799999983"
"46.15358369999998, 8.720775999999999","46.29735480000005, 9.18746460000006"
"46.778565699999874, 6.597366999999992","47.11685820000008, 7.357143400000017"
"46.793429200000034, 6.576831099999996","47.1704935999997, 7.2819888999999565"
"45.87276010000012, 8.987372799999992","46.197399499999925, 8.695315899999969"
"46.21227770000023, 5.98908580000006","46.231539600000055, 6.220963900000003"
