origin,destination
"45.18877260000006, 7.819187600000017","45.07047770000014, 7.733523399999966"
"44.899966499999906, 7.361237599999987","44.83894149999998, 7.276349700000015"
"45.79769999999998, 11.979439199999987","45.714819700000064, 11.92748989999999"
"37.574855500000105, 15.17341689999997","37.654834599999674, 15.198299300000043"
"42.30993980000006, 11.603294399999989","42.399296299999996, 11.63793569999998"
"39.63631149999986, 15.842845300000011","39.74503110000014, 15.805751700000004"
"36.97942650000006, 15.25941049999998","37.057363400000035, 15.26682530000009"
"43.7197476999999, 10.278280699999982","43.726226000000224, 10.41619149999999"
"45.81323949999946, 8.962987899999982","45.7027134, 8.959493200000006"
"40.3777491999997, 15.026695800000002","40.315350699999975, 15.092088300000022"
"43.77697340000007, 7.672677499999947","43.840613600000026, 7.668683999999977"
"37.57129770000008, 15.030393300000032","37.65593070000039, 15.074720699999997"
"46.64756319999988, 12.02288690000003","46.709877000000105, 11.939137599999983"
"41.8842289000001, 12.425023299999985","42.06151570000005, 12.3623868"
"45.692059700000044, 12.38663329999998","45.6388968999999, 12.297422800000021"
"38.257957599999905, 15.459434599999964","38.1219424, 15.502328699999998"
"36.72042000000003, 14.919413799999994","36.7042875, 14.782284500000033"
"45.44701329999994, 11.986501600000013","45.42713720000003, 11.817210899999996"
"41.99884720000002, 12.47615290000002","41.93025609999992, 12.665202300000033"
"45.76180780000013, 8.583502100000047","45.73163720000011, 8.663492099999909"
"39.70500349999999, 15.817732200000021","39.81955169999986, 15.78383229999999"
"43.431334199999746, 11.925436000000047","43.46254089999999, 11.764739099999977"
"45.04004479999997, 7.025624099999999","45.01706240000012, 7.113681300000045"
"37.48165060000003, 15.057039499999984","37.42145100000008, 15.089255899999928"
"44.76444800000041, 10.852976500000032","44.67290909999991, 11.009769399999957"
"45.27088559999994, 7.775902099999992","45.188269700000106, 7.734337400000005"
"45.87336510000004, 13.371789199999991","45.85228919999998, 13.202099199999955"
"38.01454499999985, 12.553357599999977","37.981503100000026, 12.494456600000001"
"45.73671010000004, 13.690993499999975","45.67242319999994, 13.767655099999981"
"45.403567899999885, 10.983311799999987","45.358099500000094, 11.270407300000045"
"41.611202300000045, 12.676948199999936","41.48223409999997, 12.857852800000018"
"41.5878227, 13.57263310000001","41.512539999999866, 13.718385599999985"
"39.001865300000055, 9.025047799999976","39.16598340000047, 9.031966099999998"
"42.090524700000195, 12.405312899999982","42.144838400000104, 12.490202499999988"
"42.36674260000006, 13.261800499999989","42.32797880000008, 13.416108399999946"
"45.07011300000005, 6.873035299999992","45.12363630000003, 6.98877610000003"
"44.98515899999999, 7.526128999999998","45.01253780000014, 7.6907707000000025"
"45.309866900000635, 11.10190499999999","45.436940500000304, 10.861021399999961"
"37.68028299999988, 15.153420800000069","37.55968790000002, 15.16087489999999"
"44.29801440000012, 9.961374100000052","44.41669949999998, 9.887039700000038"
"44.47689450000034, 11.446558599999964","44.454810799999954, 11.281107100000032"
"45.70393460000074, 9.834891100000123","45.64441610000078, 9.87325390000006"
"45.61376560000016, 9.913718600000001","45.70623770000026, 9.751324599999988"
"40.76659570000001, 14.49115070000002","40.89185829999996, 14.390705000000036"
"43.72332870000021, 12.397486000000056","43.81207570000019, 12.527634199999971"
"45.4117568000001, 12.14976710000001","45.41763229999997, 12.025926099999992"
"45.725582899999964, 9.003473099999956","45.61042320000014, 8.87000419999996"
"41.846006199999685, 12.618708099999976","42.025256900000045, 12.516738899999988"
"44.89890410000005, 10.367325099999979","44.77723150000008, 10.48338549999998"
"42.61877270000001, 14.059716800000002","42.525200399999996, 14.153592800000004"
"45.48203920000009, 9.406268799999964","45.51325500000012, 9.324708800000034"
"43.56593429999979, 11.534836000000045","43.50428970000019, 11.610619900000014"
"45.227169200000056, 9.063320699999975","45.284551000000086, 9.188941499999993"
"45.52690699999998, 12.202799300000011","45.41676010000025, 12.210972000000204"
"41.76222890000012, 12.530245299999999","41.935612000000404, 12.58800120000003"
"41.25570179999993, 13.659802800000005","41.20920090000007, 13.590812199999927"
"38.15656470000053, 13.199048299999996","38.08905200000001, 13.3401217"
"41.79786540000007, 12.377767700000003","41.739450299999945, 12.23581549999997"
"45.101782099999944, 7.320449899999991","45.131194700000094, 7.197814200000013"
"43.925709599999855, 12.619897299999945","44.044934000000325, 12.550675800000048"
"44.98861180000006, 11.86424300000003","45.02263450000072, 11.697756399999955"
"41.68088120000008, 14.406761499999986","41.573972300000094, 14.235671899999993"
"41.343862199999954, 15.765704799999996","41.45038780000002, 15.552003699999918"
"41.88201550000047, 12.46464959999998","41.830058200000146, 12.342108300000097"
"46.265509199999926, 10.86120079999999","46.367060200000175, 10.935269500000016"
"45.71172730000004, 11.341592499999985","45.621285800000294, 11.415514200000011"
"42.746854600000354, 12.744550900000052","42.645951000000096, 12.817524100000004"
"45.607774900000344, 8.995424200000018","45.544083799999896, 9.327420299999988"
"38.42606969999999, 16.569223099999945","38.39598650000088, 16.51707759999998"
"42.40800200000009, 12.035336699999991","42.484302500000624, 12.161175399999989"
"40.0463557999997, 15.487972200000012","40.10634350000003, 15.56700750000001"
"46.16840059999985, 12.312022099999957","46.14194860000011, 12.180303600000027"
"37.58835539999997, 12.810635100000056","37.568791199999964, 12.72282650000002"
"42.05709880000017, 12.479321499999982","42.00156399999999, 12.394806899999972"
"45.18861650000005, 7.6953095999999555","45.24754419999982, 7.570868899999983"
"41.46464890000018, 12.62225189999996","41.56212520000006, 12.525307700000026"
"37.64850590000039, 15.193379000000013","37.56272520000043, 15.139772000000036"
"40.7638022000004, 14.391721100000025","40.73530340000004, 14.527328600000002"
"44.0186299000002, 12.507658900000054","44.01831129999995, 12.63973299999999"
"41.6297503000004, 12.451115099999983","41.68619059999982, 12.375996100000021"
"45.58272650000004, 12.251176000000026","45.43135709999996, 12.314858999999984"
"46.08562369999978, 13.272502900000056","46.02582150000013, 13.263954900000048"
"39.72803700000012, 8.632724000000051","39.645958000000576, 8.553471000000075"
"45.669303900001005, 8.954733899999972","45.756405199999996, 8.876152300000001"
"37.846013799999966, 15.282917000000005","37.77789049999984, 15.22953269999997"
"39.19141700000007, 9.339681199999978","39.14552000000003, 9.39345370000003"
"45.36379400000003, 9.277963699999987","45.51332530000009, 9.282624399999998"
"39.21704129999992, 9.141966100000047","39.3976448999998, 9.076684699999975"
"41.87915179999995, 12.543088500000042","41.97310630000003, 12.47502440000001"
"41.825027899999945, 12.45909849999998","41.71719740000014, 12.308695300000023"
"45.80866359999978, 11.812978599999933","45.74718139999974, 11.88843100000006"
"45.94086059999999, 12.158356100000008","45.87376429999996, 12.195326899999998"
"45.06405749999998, 10.00804219999998","45.173492000000216, 9.970661600000087"
"45.48974950000001, 9.1148534","45.599889499999975, 9.286923699999996"
"41.73539340000024, 12.259149500000019","41.769597100000055, 12.375952099999994"
"41.445376299999715, 12.621944499999945","41.528355900000115, 12.592268300000029"
"42.06965020000002, 12.0565847","41.99454440000001, 12.003842900000032"
"45.81311790000016, 8.919767900000082","45.69781850000016, 8.874237599999965"
"45.55435350000013, 9.99454130000005","45.63821609999987, 10.125046699999963"
"45.938590800000156, 13.254120199999978","45.90342135000007, 13.379889299999995"
"41.21066649999987, 13.54332930000004","41.25785490000103, 13.693879799999957"
"41.95537079999998, 12.196253500000013","41.840055599999964, 12.200356299999987"
"45.78069859999979, 11.766651499999949","45.835027499999796, 11.855923399999954"
"37.57493920000013, 14.994582700000066","37.63099210000068, 15.037327599999964"
"44.369158800000115, 7.55622","44.28216509999987, 7.5151083999999635"
"39.79403730000017, 15.793087800000002","39.71279690000015, 15.807200100000006"
"45.75307530000077, 9.042798199999966","45.6066164, 9.0794086"
"40.818480000000015, 8.471741699999978","40.75552520000022, 8.508764199999993"
"45.74177709999992, 9.503902999999983","45.652676600000184, 9.58272509999997"
"45.79896999999994, 12.020070000000029","45.804759799999964, 11.894319700000022"
"44.32470160000013, 12.211581000000008","44.44379119999997, 12.221636600000048"
"45.98960160000002, 13.385927599999981","46.05759949999989, 13.225028500000006"
"46.1150362, 12.174761099999998","46.167663999999796, 12.224229299999921"
"41.01420320000002, 15.144551399999933","41.05462450000033, 14.995589199999966"
"40.8168245000022, 14.18841660000001","40.831906499999896, 14.380856999999986"
"45.88748240000028, 12.072474599999943","45.85876080000013, 11.98348740000002"
"39.248860200000045, 9.573097899999988","39.14025069999975, 9.560543999999917"
"40.06134839999984, 15.332118199999993","40.02483870000036, 15.273829899999882"
"45.39071050000028, 7.865486099999995","45.35755400000012, 7.694812700000026"
"39.13051319999967, 9.537342500000053","39.12907529999986, 9.443928799999963"
"40.725591999999864, 8.585383600000053","40.64018590000019, 8.504713699999986"
"43.11039019999999, 12.501288700000027","42.95442309999994, 12.683186799999998"
"45.7602563000001, 8.62380050000002","45.819863800000014, 8.626648299999992"
"43.14400960000008, 12.160263200000035","43.072931799999914, 12.09546359999999"
"44.46084130000004, 12.287063700000006","44.41543310000014, 12.177920400000025"
"39.275069699999975, 9.585781499999923","39.20923070000014, 9.55917035000002"
"41.13773290000008, 16.83628910000003","41.11603450000012, 16.90448170000003"
