origin,destination
"48.041743200000006, 20.4870464","48.144935600000004, 20.4881423"
"47.4686881, 19.035394200000002","47.5991556, 18.905463"
"47.6766931, 19.0731839","47.5208559, 18.9163564"
"47.6139455, 19.0553911","47.669130100000004, 19.1118637"
"47.3866724, 19.103658000000003","47.547101000000005, 19.1026873"
"48.2496212, 20.621396800000003","48.097129, 20.6213242"
"47.4451368, 18.9858574","47.587004900000004, 19.126800300000003"
"48.08722950000001, 20.7719077","48.087727300000005, 20.491859400000003"
"47.647926000000005, 19.021605400000002","47.5240433, 18.896714600000003"
"47.623387400000006, 19.0401867","47.7978451, 19.039740000000002"
"47.510736, 18.924959400000002","47.629445200000006, 19.043357500000003"
"47.870914500000005, 20.3266911","48.0381702, 20.4950635"
"47.551795000000006, 19.0835447","47.4021933, 19.0838261"
"48.053304100000005, 20.5265254","47.8579444, 20.3317632"
"48.249459300000005, 20.616566300000002","48.0825527, 20.615919100000003"
"47.4204032, 19.1550282","47.5820068, 18.9925706"
"47.6552378, 19.020822300000003","47.501222600000006, 18.8660351"
"47.493771200000005, 18.9933871","47.4933725, 19.2287162"
"47.4123582, 18.998741000000003","47.5759661, 18.998029300000002"
"47.6235688, 18.890571400000002","47.4932427, 19.0209847"
"48.0805774, 19.7923875","48.0793387, 20.0484018"
"47.591241800000006, 18.930178400000003","47.4691496, 19.0535189"
"47.6233647, 19.0467981","47.4998963, 18.922658300000002"
"47.4418659, 19.1099563","47.565276700000005, 18.9852381"
"47.5035837, 18.9755177","47.5032876, 19.2208203"
"47.5852306, 19.086090300000002","47.584990100000006, 18.8712398"
"47.597535400000005, 19.023337400000003","47.461223200000006, 19.1609368"
"47.413423400000006, 19.1384","47.565276700000005, 18.9852381"
"47.4683666, 19.033128400000003","47.636286500000004, 19.034044400000003"
"47.7360483, 19.081566900000002","47.5785478, 18.9252246"
"47.8528778, 20.3270935","48.0530692, 20.5266717"
"47.608683500000005, 18.992579900000003","47.4277059, 18.993730300000003"
"47.698744000000005, 19.0763001","47.559162, 18.9379889"
"47.581015400000005, 18.8759473","47.661416100000004, 18.7948215"
"47.7928353, 19.031732100000003","47.5279121, 19.0308615"
"47.707101200000004, 19.1108841","47.588908700000005, 18.992668000000002"
"47.5650381, 19.0951059","47.401351600000005, 19.095847900000003"
"47.965196600000006, 20.7443992","48.124764600000006, 20.5860129"
"47.4886916, 18.9986062","47.6155733, 18.870415100000002"
"48.090174600000005, 20.7743177","48.090149600000004, 20.4917038"
"47.4474364, 19.1156539","47.5771699, 18.9855768"
"47.5711947, 19.0099474","47.401262, 19.1787624"
"47.402899100000006, 19.10192","47.5674986, 19.1031507"
"47.620110700000005, 18.8806996","47.4831827, 19.0170211"
"47.465628900000006, 19.028886800000002","47.633663600000006, 19.028549"
"47.6326346, 19.029761500000003","47.5070351, 18.9044153"
"48.253324000000006, 20.6167297","48.0825527, 20.615919100000003"
"47.4652064, 18.986349800000003","47.617088900000006, 18.9866864"
"47.5240519, 19.0974071","47.524318, 18.8967533"
"47.6193839, 18.8809071","47.4831827, 19.0170211"
"47.5585675, 18.9208925","47.5587789, 19.134082900000003"
"48.1450374, 19.8596928","48.1459172, 20.049369300000002"
"48.1046277, 20.7659136","48.103643700000006, 20.4992574"
"47.5175409, 19.142609","47.5186429, 18.961219800000002"
"47.6493401, 19.0744905","47.4909173, 18.916843800000002"
"47.4568627, 18.9690222","47.5900041, 19.101165100000003"
"47.6982726, 19.0548447","47.56306480000001, 18.9187926"
"47.5864312, 18.992223000000003","47.427889, 19.1505271"
"47.4804789, 18.943341500000002","47.479991000000005, 19.2292637"
"47.454045300000004, 18.9690452","47.5533057, 19.067430400000003"
"47.8833318, 20.3814074","48.062007200000004, 20.560883500000003"
"47.6090737, 19.053664","47.6665355, 19.1117323"
"47.5825164, 19.1239464","47.5824724, 18.909462400000002"
"47.6481365, 19.0242219","47.522898500000004, 18.898245000000003"
"47.4384026, 19.106032300000003","47.574653100000006, 18.970223"
"47.4335314, 19.0770975","47.570098200000004, 19.076478"
"48.127460500000005, 20.4885686","48.1266435, 20.7466128"
"47.455677200000004, 19.138502300000003","47.6069967, 18.9881439"
"47.4413971, 19.080821800000002","47.5901172, 18.9309109"
"47.6856717, 18.7747074","47.543312500000006, 18.9160241"
"47.5955919, 19.0274834","47.461223200000006, 19.1609368"
"47.536181400000004, 19.046488","47.778634700000005, 19.0463333"
"47.5355253, 19.0523437","47.7729172, 19.0515374"
"47.9738939, 20.7398281","48.113613400000006, 20.5992043"
"47.8828218, 20.382663400000002","48.062007200000004, 20.560883500000003"
"48.163521, 19.6855841","48.1632503, 20.077509600000003"
"47.501176, 18.9804879","47.4998656, 19.2200802"
"47.854029600000004, 20.3031976","48.060700600000004, 20.509422"
"48.263890800000006, 20.259846200000002","48.0179733, 20.261088400000002"
"47.5028535, 19.206145600000003","47.5040625, 18.9711365"
"47.582426700000006, 18.9421283","47.7468437, 19.1063768"
"47.885416400000004, 20.3781691","48.058805400000004, 20.5528038"
"47.5196526, 18.9810996","47.681602100000006, 18.8183894"
"48.158493400000005, 19.850000700000002","48.158224700000005, 20.048945800000002"
"46.2173564, 20.070918600000002","46.1447562, 20.144666400000002"
"47.563688000000006, 19.1435812","47.5646737, 18.9160413"
"48.093851300000004, 19.8341807","48.092590200000004, 20.047023300000003"
"48.1092318, 20.6748724","48.216575600000006, 20.5682422"
"47.643671000000005, 19.0299924","47.5013197, 18.8876172"
"47.584462900000005, 18.876480400000002","47.667037900000004, 18.793308500000002"
"47.747642400000004, 19.0677676","47.5907476, 18.909630500000002"
"47.5599593, 19.0772772","47.4064806, 19.0760051"
"47.9060409, 20.381164400000003","48.0489466, 20.5230281"
"48.127983400000005, 20.7816289","48.1269854, 20.5843887"
"48.114904300000006, 20.765174100000003","48.113694100000004, 20.5043495"
"47.684225000000005, 19.072982500000002","47.5504283, 18.939103900000003"
"46.7328319, 18.2179678","46.731608900000005, 18.658134500000003"
"47.6641696, 18.4518089","47.664954900000005, 18.797251300000003"
"46.8414122, 16.416730700000002","46.523161900000005, 16.7341589"
"47.377430700000005, 16.524292600000003","47.6210511, 16.7684564"
"48.155381500000004, 20.2522841","48.156023000000005, 20.4993297"
"47.6186723, 19.1688404","47.447676900000005, 18.999151700000002"
"47.9412771, 21.8812092","48.1636182, 21.6596887"
"47.9339859, 20.0248962","47.7349564, 20.025140200000003"
"48.1971118, 22.4470075","48.1961111, 22.044420300000002"
