origin,destination
"23.357140400000013, -103.1503299000002","23.306063300000076, -103.0564131000002"
"31.16723830000004, -114.9017224","31.151473899999928, -114.98159799999965"
"16.372835200000015, -95.20067989999974","16.31255229999996, -95.22368580000013"
"16.88819240000007, -99.8178916000001","16.865236799999888, -99.90379900000018"
"21.076681699999966, -89.60710990000014","21.10881869999996, -89.5479083000004"
"20.124759900000004, -98.8077022","20.070097799999974, -98.72926219999975"
"19.40857430000005, -99.0836093999997","19.41081069999996, -98.96529300000002"
"19.363230499999933, -99.08939810000017","19.432905900000037, -99.16579970000028"
"19.374431599999944, -99.18961650000003","19.478762500000027, -99.16004590000048"
"21.27891060000005, -99.8158724999999","21.25235950000005, -99.7031660000003"
"19.994505599999975, -87.47430349999975","19.938702900000038, -87.45634520000003"
"20.985160999999948, -89.66102480000002","20.92710770000009, -89.5858444999998"
"24.771826599999965, -107.4020266999998","24.676723599999995, -107.36537620000016"
"31.599825499999916, -106.94052839999954","31.581271699999995, -107.03885210000004"
"19.46766070000005, -88.41168170000009","19.41835620000006, -88.4188016000003"
"29.39512459999998, -107.01182080000022","29.474989100000027, -107.05758869999976"
"25.67662869999991, -100.25505869999998","25.750804699999975, -100.35033349999995"
"31.055877500000072, -115.03582209999993","31.056801100000076, -114.94066539999992"
"21.156449800000185, -99.95819320000022","21.133557500000027, -99.87162200000036"
"16.798627000000117, -92.6865326999998","16.72240149999993, -92.66458429999982"
"19.58802280000001, -104.92872210000012","19.585427600000134, -105.0002981999996"
"18.039073600000062, -90.9650835999999","18.080565700000022, -90.9269822"
"25.61616870000005, -100.26478619999993","25.699361299999936, -100.30515539999963"
"29.890021199999975, -107.07066650000019","29.78609389999981, -107.07661089999965"
"23.979225599999943, -104.64832910000017","24.015865000000048, -104.73237690000022"
"25.5863044, -103.4944966000003","25.568776799999952, -103.33489769999997"
"27.492752299999943, -105.16154050000021","27.567616925000014, -105.15936957500028"
"23.896495999999996, -110.14669580000003","23.978334499999782, -110.1515423000008"
"25.511634899999972, -103.37998380000006","25.589919300000087, -103.38796300000018"
"22.162248500000054, -102.56699409999987","22.177901199999965, -102.65565050000019"
"25.65104889999996, -100.29495520000002","25.655234200000034, -100.2052120999993"
"23.71948179999999, -98.93879149999992","23.70269149999999, -98.84095250000034"
"21.9523616, -102.34632309999989","21.86929600000008, -102.28703499999985"
"26.365406199999992, -105.3812616999999","26.267996900000057, -105.36660340000006"
"16.84122820000004, -99.80614680000035","16.91990469999998, -99.83168270000003"
"23.995756799999786, -110.1486509000008","23.924399799999925, -110.15179570000026"
"20.975606599999942, -89.60978660000048","21.008620799999953, -89.55113769999957"
"16.729003200000047, -93.15059380000004","16.79684849999996, -93.12225019999998"
"29.611653800000038, -107.07763149999973","29.496213800000046, -107.07110450000016"
"18.683998699999968, -88.42824920000037","18.64233130000001, -88.40916039999998"
"19.621995699999996, -99.3627755999997","19.656600100000016, -99.25692880000007"
"31.707906500000053, -106.66359630000007","31.776190999999844, -106.6961904999995"
"21.020165900000084, -99.92463400000041","20.921947700000004, -99.9307287000001"
"19.6603147, -99.28981689999985","19.675727399999957, -99.15265609999965"
"29.818116000000007, -107.08605300000002","29.751966499999796, -107.07807809999967"
"20.915600599999863, -89.67522769999975","20.947564399999937, -89.61620790000009"
"19.72114989999996, -98.99284310000031","19.64565879999989, -98.88473499999974"
"24.77324779999997, -107.41880939999984","24.860223899999994, -107.46273310000014"
"17.01150280000003, -96.7361789000002","17.049633500000013, -96.66589360000042"
"24.80582920000016, -107.43282839999998","24.846566600000056, -107.34871299999976"
"22.629898499999932, -99.36275349999998","22.542506400000146, -99.31455790000015"
"20.630331499999947, -99.73602710000007","20.54141189999999, -99.65621260000006"
"25.576557100000006, -111.19272490000027","25.516191799999977, -111.11921359999964"
"31.60219339999992, -106.89220699999956","31.583926800000008, -107.0248095750001"
"25.542343699999996, -103.23353169999977","25.522259300000087, -103.32582820000053"
"31.57118760000008, -107.09207180000031","31.58215939999988, -107.18890430000037"
"19.238343499999793, -99.6282425999999","19.317166500000024, -99.65354579999999"
"19.68904320000003, -98.86230879999974","19.7153689, -98.9612710999999"
"19.09436740000003, -98.10789220000002","19.13693479999992, -98.28914820000007"
"25.657502800000003, -100.34707519999976","25.572875600000007, -100.2891831"
"26.940980499999924, -101.4344306999997","26.873040300000003, -101.39106010000008"
"19.414997100000015, -98.99812970000035","19.358055500000216, -98.90497950000055"
"32.40588390000002, -114.75922040000016","32.45425580000006, -114.77671460000008"
"25.55588880000019, -103.35735489999972","25.487263400000064, -103.39968329999955"
"21.296692199999796, -89.60145429999957","21.31588250000005, -89.49927310000021"
"19.4817340999999, -99.05801710000014","19.462577800000034, -99.16165780000038"
"19.867408599999976, -90.50147380000026","19.80410550000003, -90.60461720000067"
"19.300567200000046, -99.63878229999996","19.35188889999998, -99.54793290000013"
"25.53127240000002, -103.53620769999979","25.532614700000032, -103.42997489999996"
