origin,destination
"44.76404020000012, 23.40234879999992","44.88646480000013, 23.24493769999999"
"47.81360300000005, 25.84689259999999","47.919097799999996, 25.70926840000004"
"44.23505419999983, 27.210448200000044","44.20510570000009, 27.041958299999948"
"47.9006263000001, 25.706285800000025","47.942814800000015, 25.882069800000114"
"46.155505599999884, 20.98048299999996","46.09860200000001, 20.849002800000054"
"46.49242630000006, 26.207750300000047","46.59193039999975, 26.042797899999908"
"47.41594290000005, 26.943028300000055","47.32691729999982, 27.07821669999994"
"47.66610450000024, 24.696860600000143","47.65561400000022, 24.51657460000007"
"47.77706569999995, 22.90235419999999","47.63721850000007, 22.893291399999946"
"47.266857099999854, 26.530611600000046","47.40100349999997, 26.430039700000002"
"44.78556950000039, 23.0165825999999","44.75768150000002, 23.187485900000105"
"44.298835100000105, 23.78384399999998","44.17388140000177, 23.86298190000003"
"43.840792600000015, 23.84984189999992","43.880468399999955, 23.669320999999943"
"44.815789599999775, 24.950841000000047","44.96855819999981, 24.85007369999999"
"45.223059800000115, 27.942059899999997","45.09615429999999, 27.838969199999987"
"44.62471809999993, 24.893462000000138","44.49900889999977, 24.954432699999984"
"47.83013739999982, 22.824700200000052","47.772428399999974, 22.962732699999957"
"47.89161770000064, 23.482648099999945","47.82073000000006, 23.503030800000083"
"45.53364969999996, 21.228676900000075","45.72269010000031, 21.187982599999973"
"46.17817930000029, 22.258815800000036","46.29535370000016, 22.350831600000056"
"43.88212779999999, 23.20374869999995","43.933588699999994, 23.066116399999977"
"44.311401, 25.86931589999991","44.26540039999991, 26.035335200000148"
"44.72136960000014, 22.352304200000052","44.83484910000011, 22.392285200000025"
"47.200467000000174, 24.06073440000005","47.2044905000002, 23.856052000000002"
"45.20587950000012, 28.216924700000035","45.32953450000008, 28.151303700000042"
"45.78920120000004, 24.66580660000009","45.82971949999996, 24.948359099999976"
"45.28741089999995, 25.618665399999923","45.419893499999944, 25.524722699999995"
"43.912167800000226, 23.366653200000133","43.896394300000026, 23.563293999999896"
"47.66323609999991, 23.40560659999999","47.5982063999999, 23.549265400000138"
"44.34448640000006, 24.034995899999995","44.212703599999706, 23.918578000000203"
"46.997555899999995, 24.48986920000013","47.107467299999925, 24.350096499999967"
"44.67277849999987, 26.70363049999996","44.58416389999995, 26.867306600000056"
"46.023891199999724, 21.22379959999991","45.904657800000216, 21.162199999999956"
"43.75989090000006, 25.742875499999954","43.72710549999984, 25.538724799999965"
"43.84635990000009, 24.76513509999991","43.75445030000009, 24.86754190000004"
"44.510636799999965, 23.399177299999977","44.517699400000055, 23.230154500000022"
"44.1992281000001, 24.846291600000033","44.30423279999998, 24.74232280000001"
"44.078921799999996, 28.164492999999954","44.018930700000034, 28.319271399999987"
"44.3933712000001, 24.812939200000145","44.52524229999993, 24.785264800000007"
"45.64073270000021, 27.25688760000008","45.79789940000006, 27.215509100000006"
"44.15046819999998, 23.390031300000217","44.090696799999876, 23.20791859999999"
"44.172716600000015, 26.279709899999997","44.19459280000008, 26.47784469999997"
"47.850005600000046, 26.3318507","47.954501199999854, 26.19768530000002"
"43.94778630000008, 28.275198300000007","43.87619650000025, 28.36395030000008"
"47.0234776, 23.87002269999996","47.18027740000026, 23.940858599999856"
"43.958028100000156, 28.138891199999986","43.86189239999997, 28.100891899999933"
"47.71210049999984, 26.645662499999997","47.62497159999992, 26.81654989999998"
"44.62874460000036, 22.72906980000009","44.60487760000006, 22.924990400000002"
"46.1576577000001, 27.893915400000054","46.113883000000015, 27.7121147"
"47.752435300000045, 23.384066800000046","47.64144689999994, 23.52245730000006"
"43.781085999999846, 25.17732779999996","43.774835600000124, 25.010080799999923"
"47.252435699999815, 26.561332099999973","47.3880793, 26.338049299999927"
"44.64595820000015, 26.62449989999996","44.610453500000126, 26.80847029999995"
"45.70326020000017, 28.06793780000002","45.804433699999976, 27.93742240000001"
"44.673770600000005, 23.408635899999844","44.85750910000003, 23.305113499999973"
"44.21949780000006, 25.803169499999925","44.30993659999992, 25.960152900000015"
"44.55930480000007, 27.308106399999996","44.612681400000206, 27.568292700000026"
