origin,destination
"45.797055, -60.546792200000006","45.607897100000095, -60.654565000000076"
"45.87918350000026, -60.372347399999924","45.72878059999998, -60.594517099999734"
"44.20681930000005, -66.06527879999976","44.03370679999993, -66.00480729999967"
"44.43006490000025, -65.89995749999991","44.53563790000053, -65.66415230000027"
"45.75190420000123, -60.56325489999992","45.894935900000036, -60.34232580000016"
"46.28127449999981, -60.83010689999993","46.51857390000013, -60.75627300000016"
"45.37288379999999, -63.23503500000001","45.586627100000115, -63.293201000000025"
"43.98779389999996, -65.98968419999981","44.16159170000077, -66.03076140000037"
"44.717866000000804, -65.36920520000014","44.721170500001584, -65.05520139999919"
"44.44065510000038, -65.88017269999963","44.53609550000056, -65.63005110000022"
"45.826760600000284, -60.536386999999905","45.627632300000066, -60.649183699999845"
"47.94251430000013, -69.47051020000019","47.85093089999958, -69.56242120000043"
"46.8453091, -72.46387720000006","46.740019699999955, -72.55835810000039"
"46.038646900000366, -71.38639095000006","45.89244440000012, -71.35010990000038"
"45.36583629999988, -72.54690310000001","45.319373000000056, -72.3722194999996"
"45.395750899999925, -71.86543310000032","45.511718999999886, -71.98003329999996"
"45.567968300000054, -73.54295860000008","45.65217360000022, -73.68987029999978"
"48.48076230000006, -70.96665999999976","48.461969000000074, -71.16529239999986"
"45.57565980000021, -73.67260459999966","45.723241600001, -73.63012280000008"
"45.56137710000006, -75.52567810000018","45.55944230000008, -75.42067590000049"
"48.442783500000004, -71.68792859999994","48.53174110000005, -71.59569999999991"
"46.44468800000003, -72.65822370000002","46.37105659999996, -72.52626960000013"
"45.39272579999994, -73.6133971000002","45.51937709999995, -73.65247879999998"
"45.49754280000048, -75.74026420000003","45.56811750000014, -75.73650409999966"
"45.58298700000007, -70.89629909999964","45.567866599999995, -70.76925210000019"
"45.35634819999998, -73.4120331000005","45.31707759999993, -73.28458980000012"
"45.57613300000012, -75.4444680000003","45.62851930000063, -75.31723169999985"
"45.54158289999999, -71.81830780000017","45.44963210000013, -71.85974879999956"
"48.35218180000007, -70.75836589999975","48.32798369999985, -70.94136690000035"
"45.91179829999967, -73.4269041","45.78193269999993, -73.4146305999999"
"48.876707400000065, -64.21768659999947","48.79769830000013, -64.2310593000002"
"46.83284480000001, -71.20721049999987","46.93660100000004, -71.10706010000007"
"47.74124109999974, -69.5340435999998","47.791335300000405, -69.44137779999978"
"49.1549156000002, -65.6924475000001","49.0950978000002, -65.71816320000009"
"46.13444519999998, -70.67829189999973","46.08962539999996, -70.79518800000015"
"45.71856500000001, -75.96413700000005","45.676735400000105, -76.0613223000001"
"45.342337200000074, -72.4987215999998","45.30005440000004, -72.65973189999981"
"45.66187719999998, -73.55792930000007","45.63682290000004, -73.40817020000028"
"45.836033400000005, -72.41227670000046","45.73900187499992, -72.46455910000043"
"45.92652890000013, -73.74024059999975","46.03188479999999, -73.6772002999996"
"45.59739689999982, -73.09682479999952","45.53581890000014, -73.23353490000001"
"45.16838779999978, -74.30557280000001","45.08306800000043, -74.34650680000034"
"47.24475010000023, -69.68436399999999","47.331680000000134, -69.56222999999999"
"45.144870699999856, -72.54744679999986","45.05865510000006, -72.63683140000013"
"45.94551170000014, -73.73898109999973","46.01323920000007, -73.62552069999992"
"45.28884009999982, -72.1664629999996","45.38378790000002, -71.97149460000018"
"47.77245040000024, -69.44284539999953","47.84772710000005, -69.56935930000051"
"48.81547859999998, -67.6071191000001","48.85837024999999, -67.47234020000002"
"45.31266250000005, -72.86570940000007","45.430301800001146, -72.69675020000024"
"45.83160360000006, -76.60394690000005","45.85559860000031, -76.73887240000033"
"45.456333399999885, -73.84153290000019","45.4416911, -74.0740462"
"46.177544100000034, -71.30554609999979","46.07105030000012, -71.29709679999979"
"46.68316959999994, -71.49561840000005","46.729651900000135, -71.30204429999982"
"46.12698750000031, -71.23597350000023","46.033708900000114, -71.27514540000004"
"46.044149200000454, -71.95996170000005","46.13033735000012, -71.87135197500017"
"45.054791500000015, -73.48609100000003","45.08156989999997, -73.36026429999983"
"45.659905100000756, -74.31819660000006","45.645484099999926, -74.4748252"
"45.87725889999994, -73.79621990000003","45.97970660000003, -73.70884119999978"
"48.36584950000005, -68.51946550000021","48.441044100000184, -68.56169089999993"
"47.50377609999995, -70.55231350000031","47.42898139999992, -70.4513967"
"45.8241652, -75.16303639999997","45.904122899999855, -75.16091660000026"
