origin,destination
"41.58938939999989, 2.2665419000000018","41.4135952999998, 2.2299477999999953"
"41.38033690000007, 2.1091198000000215","41.42304470000003, 2.233947300000007"
"37.77795519999983, -5.99484250000003","37.32911209999998, -6.145708"
"40.414213600000316, -3.623081600000011","40.376394300000065, -3.8149194999999874"
"41.366510200000874, 2.004311800000012","41.33121030000001, 2.159215800000003"
"42.33233630000013, 2.312815900000004","42.24882990000018, 2.5075271000000057"
"41.71477279999986, 1.840227799999979","41.68854710000005, 2.0003530000000342"
"42.322566300000034, -0.2170000999999823","42.33824919999999, -0.49979499999999333"
"42.33630200000002, -0.5172145000000001","42.31906640000005, -0.3007245999999956"
"36.109105400000075, -5.820802799999997","36.19752039999994, -6.044872400000001"
"40.63674400000004, 0.2807755000000057","40.60186440000009, 0.061611600000005096"
"42.234105500000425, -8.753418499999992","42.300978500000376, -8.614134600000007"
"43.2405957, -2.8899017000000042","43.099874899999925, -2.7665857000000016"
"43.70395099999998, -7.712550499999999","43.70808490000012, -7.559610800000005"
"40.075660000000696, -2.1018681000000297","40.24359290000003, -2.299633200000001"
"40.39698480000007, -3.7846358999999947","40.40657150000022, -3.597516000000004"
"42.35504480000031, -0.548193100000019","42.31383890000012, -0.34113729999999287"
"42.32149489999989, -0.23835259999999608","42.35107360000003, -0.5402540999999959"
"41.34714829999987, 2.174154100000008","41.446319700000025, 2.1074418000000583"
"40.472656499999985, -3.214591400000035","40.42821039999975, -2.9600619999999864"
"42.5514698, -5.654678000000005","42.69691499999991, -5.6889365"
"40.462116200000075, -3.00388100000002","40.469278799999984, -3.2013309000000345"
"42.57892020000009, -8.627148000000002","41.926403400000076, -8.857642599999977"
"42.52183780000014, -7.295368600000004","42.52977939999994, -7.138488999999968"
"42.42281280000051, -8.720719900000008","41.93602019999991, -8.792162100000008"
"41.42711170000002, 1.9362365999999969","41.40756889999977, 2.1790937999999875"
"41.84138070000007, 2.310664600000007","41.3242150999999, 2.0442425999999823"
"42.91646470000012, -9.116361700000025","42.79864790000027, -9.146509699999985"
"42.345075700000315, -0.5266535000000189","42.31778220000012, -0.28171579999998997"
"37.72825190000005, -6.100296900000003","37.787593499999716, -5.960188900000028"
"36.517614899999984, -4.630718700000019","36.62770439999995, -4.695737600000031"
"41.45827869999981, 2.1217996999999977","41.430074900000044, 1.911377700000009"
